ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI03_505,VI03_529,VI03_606,VI03_622,VI03_724,VI03_825,VI03_926
2078,C28,1034,1081.05,0.5064,0.002425,-0.009538,-0.007113,7.1999998,18.7000008,107,113,162,106,-0.169811321,-0.232,-0.175141243,-0.175824176,-0.131313131,0.067567568,0.137931034
2079,C28,1078,1081.17,0.7751,0.003768,-0.002307,0.001461,6.4000001,17.1000004,100,100,150,100,-0.178082192,-0.240310078,-0.169398907,-0.185185185,-0.125,0.06122449,0.131428571
2080,C28,1009,1081.42,0.8785,0.008338,-0.010368,-0.00203,5.9000001,15.5,102,110,160,103,-0.174311927,-0.235521236,-0.182795699,-0.197916667,-0.139664804,0.074829932,0.156069364
2081,C28,943,1081.66,0.703,0.011833,-0.01122,0.000613,5.8000002,16.8999996,100,104,155,103,-0.158878505,-0.23015873,-0.191489362,-0.2,-0.142857143,0.062937063,0.169398907
2082,C28,1012,1081.83,0.4842,0.013202,-0.020959,-0.007757,6.0999999,16.5,102,103,150,100,-0.146919431,-0.232,-0.184782609,-0.188888889,-0.14619883,0.050359712,0.123595506
2083,C28,1006,1081.93,0.2593,0.045496,-0.024233,0.021263,7,15.3000002,96,102,149,96,-0.153846154,-0.23015873,-0.188888889,-0.193548387,-0.14619883,0.078014184,0.069767442
2084,C28,1017,1081.87,0.3342,0.028801,-0.01981,0.008991,8.8999996,17.7000008,94,97,148,95,-0.128712871,-0.23015873,-0.184357542,-0.188235294,-0.132947977,0.071428571,0.071428571
2085,C28,1026,1081.76,0.4012,0.040545,-0.018223,0.022322,8.6000004,15.8000002,92,98,150,98,-0.152380952,-0.23015873,-0.195876289,-0.204545455,-0.122807018,0.078014184,0.048780488
2086,C28,994,1081.61,0.4248,0.038501,-0.00788,0.030621,5.6999998,12.3000002,100,103,158,103,-0.172727273,-0.229007634,-0.195876289,-0.180327869,-0.137931034,0.089655172,0.049180328
2087,C28,874,1081.36,0.5913,0.005699,-0.005636,6.20E-05,4.6999998,11.8999996,100,112,175,110,-0.162995595,-0.231939163,-0.2,-0.190243902,-0.131428571,0.081081081,0.071038251
2088,C28,916,1081.11,0.3991,-0.0203,0.013231,-0.007068,3.8,12.6999998,105,116,191,116,-0.175965665,-0.231343284,-0.205882353,-0.19266055,-0.150537634,0.081081081,0.102702703
2141,C28,689,1081.13,0.2894,-0.004303,0.004491,0.000187,10.3000002,16.5,104,116,180,115,-0.125,-0.242320819,-0.207373272,-0.22007722,-0.142857143,-0.057471264,-0.005076142
2142,C28,1041,1081.03,0.2033,0.012561,-0.007799,0.004762,10.3999996,19.6000004,107,117,181,113,-0.106598985,-0.236111111,-0.201923077,-0.217741935,-0.130044843,0,0.193370166
2143,C28,1211,1080.95,0.2495,0.026572,-0.018091,0.008481,9.3000002,18.7999992,105,117,178,113,-0.048128342,-0.240418118,-0.194174757,-0.219917012,-0.146666667,0.03030303,0.180327869
2144,C28,1149,1080.87,0.2371,0.006063,0.00146,0.007522,8.8000002,14.6999998,105,109,167,105,-0.055555556,-0.244755245,-0.18226601,-0.221238938,-0.155963303,0.098039216,0.142857143
2145,C28,1320,1080.85,0.1338,0.002241,-0.00511,-0.002869,10.6000004,17.8999996,105,103,151,100,-0.034883721,-0.236363636,-0.18,-0.2,-0.142857143,0.108280255,0.12849162
2146,C28,1361,1080.88,0.1298,0.02049,-0.009174,0.011317,10.3999996,20.2000008,102,106,145,99,-0.011764706,-0.226277372,-0.19,-0.198113208,-0.053191489,0.101265823,0.136363636
2147,C28,1311,1080.83,0.171,0.003219,-0.004596,-0.001377,10.1000004,20,100,99,153,100,-0.011627907,-0.233576642,-0.197969543,-0.203791469,-0.073684211,0.076923077,0.27607362
2148,C28,1243,1080.79,0.1807,0.009727,-0.00439,0.005337,9.8999996,19.7000008,100,103,162,106,-0.088082902,-0.230769231,-0.191489362,-0.198113208,-0.09947644,0.038461538,0.291925466
2149,C28,876,1080.71,0.1917,-0.017774,0.011606,-0.006168,8.5,14.5,100,118,177,114,-0.188405797,-0.231372549,-0.175824176,-0.19047619,-0.128205128,0.109589041,0.192982456
2150,C28,593,1080.71,0.1715,-0.022316,0.009616,-0.0127,7.0999999,10.6999998,107,117,185,118,-0.194444444,-0.235955056,-0.191709845,-0.2,-0.153488372,0.013157895,0.005128205
2151,C28,513,1080.8,0.2215,-0.01421,0.009552,-0.004658,7,10.8999996,105,112,174,112,-0.208888889,-0.239130435,-0.191919192,-0.201754386,-0.144186047,0,-0.046632124
2154,C28,847,1081.18,0.2477,0.009835,-0.006264,0.003571,6.1999998,16,102,118,184,114,-0.205020921,-0.239852399,-0.177083333,-0.196172249,-0.154929577,0.033112583,0.032967033
2155,C28,808,1081.36,0.6256,0.019537,0.009676,0.029213,6.3000002,17.3999996,104,106,160,104,-0.181034483,-0.241635688,-0.195876289,-0.203703704,-0.157360406,0.046979866,0.081081081
2156,C28,836,1081.67,0.5584,0.051713,-0.022008,0.029705,7.5999999,15.8000002,98,103,149,95,-0.174887892,-0.236641221,-0.182795699,-0.196078431,-0.15625,0.047619048,0.165714286
2157,C28,837,1081.87,0.3566,0.046076,-0.023921,0.022155,9.1999998,17.6000004,92,97,140,92,-0.164319249,-0.231372549,-0.188888889,-0.204081633,-0.141242938,0.041666667,0.123595506
2158,C28,950,1081.95,0.1014,0.02017,-0.015023,0.005147,9.1000004,17.2999992,90,96,145,92,-0.148325359,-0.233201581,-0.175141243,-0.195979899,-0.134831461,0.050359712,0.085714286
2159,C28,932,1081.96,0.0573,0.00891,-0.005578,0.003332,11.6000004,20,88,95,140,94,-0.158878505,-0.23015873,-0.188888889,-0.193548387,-0.114754098,0.035460993,0.028571429
2160,C28,890,1081.93,0.1631,0.017226,-0.012419,0.004806,13.6999998,20.5,94,92,146,92,-0.168949772,-0.23015873,-0.182795699,-0.191919192,-0.095238095,0.013888889,-0.022727273
2161,C28,925,1081.79,0.3392,0.005191,-0.007904,-0.002713,10.3000002,17.8999996,94,95,146,94,-0.184210526,-0.238461538,-0.191256831,-0.2,-0.107344633,0.02739726,0.037037037
2162,C28,879,1081.58,0.5082,0.001633,-0.010724,-0.009091,6.6999998,14.8999996,100,109,162,105,-0.172727273,-0.227799228,-0.195767196,-0.205741627,-0.155080214,0.040540541,0.100591716
2163,C28,806,1081.3,0.5338,-0.022125,0.011054,-0.011072,5.3000002,12.8999996,104,115,182,114,-0.182608696,-0.230188679,-0.2,-0.19047619,-0.160621762,0.060402685,0.136363636
2164,C28,968,1081.08,0.3485,-0.003362,0.003344,-1.80E-05,4.6999998,13.1999998,107,117,191,116,-0.194915254,-0.237037037,-0.195979899,-0.194312796,-0.160621762,0.08,0.14893617
2217,C28,874,1081.12,0.2441,0.010422,0.003144,0.013566,10.6000004,21.2999992,107,121,189,121,-0.077720207,-0.229681979,-0.194444444,-0.205020921,-0.147826087,0.103896104,-0.038095238
2218,C28,729,1081.02,0.2884,0.019541,-0.008202,0.011339,10.3000002,20.6000004,107,118,177,113,-0.068783069,-0.235087719,-0.207373272,-0.214876033,-0.118181818,0.128205128,0.08
2219,C28,932,1080.89,0.2256,-0.013842,0.00137,-0.012472,8.8000002,20.8999996,104,112,166,108,-0.102040816,-0.23183391,-0.205741627,-0.205020921,-0.125581395,0.178807947,0.064676617
2220,C28,704,1080.79,0.2055,-0.037773,0.016827,-0.020946,8.3999996,15.1000004,102,103,159,101,-0.076086957,-0.237762238,-0.194029851,-0.207207207,-0.123809524,0.08496732,0.059405941
2221,C28,859,1080.79,0.1104,-0.005763,0.001127,-0.004636,9.3000002,17.2000008,100,101,143,95,-0.04,-0.235714286,-0.19,-0.203791469,-0.102040816,0.152317881,0.06122449
2222,C28,906,1080.8,0.1924,0.01132,-0.005945,0.005375,9.8000002,19.7999992,100,103,151,98,-0.011627907,-0.23465704,-0.191919192,-0.194312796,-0.119617225,0.156462585,0.083333333
2223,C28,1070,1080.73,0.2884,-0.005286,-0.004149,-0.009435,9.1999998,19.8999996,98,99,149,99,0.017964072,-0.233576642,-0.195876289,-0.196172249,-0.128712871,0.127516779,0.162011173
2224,C28,864,1080.69,0.2707,0.006228,-0.002805,0.003423,9,16.7000008,100,100,148,98,-0.071823204,-0.237037037,-0.183246073,-0.205607477,-0.11,0.117241379,0.130434783
2225,C28,514,1080.66,0.1213,-0.007561,0.007123,-0.000439,8.8999996,13.8999996,104,104,152,102,-0.153061224,-0.231939163,-0.183673469,-0.184079602,-0.121212121,-0.056603774,0.015228426
2226,C28,394,1080.7,0.2001,0.001635,0.005873,0.007508,7.8000002,10.3999996,102,104,159,104,-0.198113208,-0.233082707,-0.2,-0.203703704,-0.144278607,-0.056603774,-0.107843137
2227,C28,351,1080.81,0.2314,0.008733,0.000115,0.008848,7.5999999,10.6999998,109,115,189,118,-0.212962963,-0.236363636,-0.188118812,-0.2,-0.182608696,-0.0125,-0.095477387
2230,C28,464,1081.07,0.3576,-0.0353,0.010626,-0.024674,6.6999998,15.1000004,102,110,169,103,-0.2,-0.228464419,-0.182795699,-0.194312796,-0.132653061,0.109589041,0.005524862
2231,C28,704,1081.32,0.7442,-0.008922,0.005528,-0.003394,6.5999999,17.6000004,100,111,170,108,-0.173333333,-0.229571984,-0.185185185,-0.2039801,-0.131313131,0.104895105,0.116022099
2232,C28,620,1081.66,0.4958,0.023052,-0.017231,0.00582,8.8999996,16.7000008,98,98,148,95,-0.162162162,-0.237354086,-0.191256831,-0.198019802,-0.139896373,0.083333333,0.095744681
2233,C28,583,1081.86,0.3087,0.018591,-0.011309,0.007282,11.1000004,19.2000008,94,93,137,91,-0.170506912,-0.2265625,-0.195767196,-0.20952381,-0.106382979,0.068493151,0.072625698
2234,C28,650,1081.93,0.1409,0.02327,-0.013978,0.009292,12.1999998,19.7000008,90,92,140,90,-0.168949772,-0.225296443,-0.183246073,-0.194312796,-0.07027027,0.020408163,-0.005586592
2235,C28,480,1081.92,0.1555,0.004422,-0.010829,-0.006407,15.8000002,21.2999992,88,85,139,91,-0.182608696,-0.236220472,-0.191709845,-0.205741627,-0.053763441,0.020408163,-0.083333333
2236,C28,451,1081.92,0.1469,0.024578,-0.016386,0.008192,16.5,21.3999996,90,97,145,94,-0.181034483,-0.236220472,-0.2,-0.207207207,-0.114583333,0.013333333,-0.11
2237,C28,390,1081.79,0.3752,0.001775,-0.004781,-0.003006,12.8999996,19.2000008,92,101,169,106,-0.19665272,-0.24137931,-0.18974359,-0.214285714,-0.121212121,0.013333333,0.02247191
2238,C28,507,1081.59,0.4298,-0.002371,-0.008496,-0.010866,6.4000001,15.1000004,102,115,187,114,-0.189873418,-0.231343284,-0.18974359,-0.210300429,-0.170731707,0.006535948,0.085714286
2239,C28,724,1081.36,0.5754,-0.004982,-0.006943,-0.011925,5.8000002,13,105,113,185,112,-0.191489362,-0.235294118,-0.191919192,-0.203319502,-0.176470588,0.060402685,0.133333333
2240,C28,620,1081.1,0.4944,-0.038978,0.021211,-0.017767,5.5,13.8000002,105,110,179,113,-0.208695652,-0.23880597,-0.183673469,-0.194312796,-0.175879397,0.074829932,0.130434783
2296,C28,1125,1081.05,0.418,-0.023317,0.017656,-0.005661,8.6999998,21,104,115,180,116,-0.058823529,-0.222222222,-0.201923077,-0.14953271,-0.114285714,0.16,0.136094675
2297,C28,851,1080.95,0.2204,-0.01094,0.01168,0.00074,8.1999998,14.1999998,104,107,159,104,-0.011627907,-0.236363636,-0.2,-0.203791469,-0.119617225,0.163398693,0.045226131
2298,C28,1156,1080.89,0.1507,0.013626,-0.004289,0.009337,7.9000001,17.7999992,98,98,146,97,-0.068783069,-0.234042553,-0.194174757,-0.186915888,-0.114285714,0.186666667,0.119170984
2299,C28,1117,1080.82,0.1853,0.011662,0.000902,0.012564,7.5999999,18,102,97,144,94,-0.02247191,-0.236749117,-0.188118812,-0.2,-0.117647059,0.181208054,0.206703911
2300,C28,1088,1080.76,0.207,0.014937,-0.017187,-0.00225,9.1000004,20.1000004,96,97,136,91,0.017751479,-0.23465704,-0.195979899,-0.196172249,-0.086294416,0.181208054,0.211428571
2301,C28,1073,1080.67,0.3586,0.00688,-0.00806,-0.00118,8.6000004,18.3999996,94,96,135,90,0.036585366,-0.220973783,-0.179487179,-0.196078431,-0.088082902,0.181208054,0.218934911
2302,C28,1272,1080.59,0.3125,-0.009775,0.008168,-0.001607,9.1000004,20.7000008,98,92,130,87,0.037974684,-0.223880597,-0.18974359,-0.198019802,-0.097435897,0.170068027,0.074468085
2303,C28,1017,1080.55,0.2513,-0.026499,0.010584,-0.015915,8.6000004,17.2999992,98,92,129,85,0.006060606,-0.232472325,-0.182795699,-0.198019802,-0.10880829,0.156462585,0.030927835
2304,C28,1007,1080.6,0.1716,-0.003278,-0.006898,-0.010176,9.3999996,15.3000002,96,91,123,83,-0.074285714,-0.227799228,-0.178378378,-0.191919192,-0.080213904,0.094594595,0
2305,C28,703,1080.66,0.1741,-0.011376,0.01161,0.000234,7.5,13.1999998,96,92,122,85,-0.157360406,-0.227091633,-0.18556701,-0.1875,-0.085714286,0.093333333,-0.036649215
2306,C28,546,1080.77,0.3079,0.011277,-0.000972,0.010306,7.1999998,11.6000004,102,106,161,101,-0.182692308,-0.237354086,-0.195979899,-0.174757282,-0.153488372,0.098039216,-0.02173913
2307,C28,498,1080.86,0.275,0.023787,-0.00939,0.014398,7.0999999,10.8999996,98,103,157,102,-0.17699115,-0.22605364,-0.164948454,-0.188679245,-0.154929577,0.08974359,0.016949153
2308,C28,463,1080.88,0.3936,0.003409,-0.000698,0.002712,6.4000001,11.3000002,100,101,159,103,-0.210084034,-0.235294118,-0.171717172,-0.169082126,-0.132075472,0.077922078,0.02247191
2309,C28,500,1080.88,0.4128,0.005327,-0.003032,0.002295,6.4000001,11.5,98,108,163,103,-0.194915254,-0.230188679,-0.208121827,-0.180487805,-0.130434783,0.072847682,0.016949153
2310,C28,710,1080.91,0.4868,-0.035751,0.01325,-0.022501,6.5,14.1000004,105,108,161,100,-0.19650655,-0.233716475,-0.184357542,-0.188679245,-0.131313131,0.089655172,0.052023121
2311,C28,904,1081.23,0.8495,0.006703,-0.002289,0.004414,6.0999999,16.3999996,98,104,156,99,-0.172727273,-0.228346457,-0.178378378,-0.195876289,-0.10989011,0.118881119,0.144578313
2312,C28,761,1081.58,0.5198,0.0193,-0.01966,-0.000359,8.5,16.7000008,94,98,145,96,-0.130434783,-0.23255814,-0.191489362,-0.204081633,-0.114754098,0.087248322,0.055555556
2313,C28,722,1081.77,0.3181,0.01609,-0.004412,0.011677,10.1000004,17.5,96,95,141,95,-0.17699115,-0.227799228,-0.178947368,-0.203539823,-0.09947644,0.059602649,0.027027027
2314,C28,773,1081.82,0.272,0.010026,-0.003476,0.006549,11.6000004,18.3999996,94,95,140,90,-0.184210526,-0.23255814,-0.178947368,-0.225531915,-0.097435897,0.068493151,-0.037433155
2315,C28,611,1081.81,0.2353,-0.012371,-0.000729,-0.0131,14.6999998,20.7999992,90,93,141,90,-0.17699115,-0.234375,-0.183246073,-0.2,-0.074468085,0.068493151,-0.092783505
2316,C28,667,1081.87,0.1801,0.029957,-0.014084,0.015873,14.6999998,20,88,90,140,90,-0.171806167,-0.231372549,-0.18974359,-0.205607477,-0.068062827,0.047619048,-0.101010101
2317,C28,569,1081.79,0.3268,0.019796,-0.008041,0.011755,11.8000002,16.7000008,86,97,160,97,-0.193133047,-0.237354086,-0.194312796,-0.212389381,-0.1,0.060402685,-0.072164948
2318,C28,501,1081.62,0.3468,0.014508,-0.0012,0.013308,7.9000001,14.5,98,108,171,107,-0.191836735,-0.239852399,-0.205479452,-0.214285714,-0.117647059,0.038461538,0.005128205
2319,C28,463,1081.48,0.3247,0.039796,-0.025007,0.014788,4.9000001,9.1999998,104,110,178,110,-0.217391304,-0.247311828,-0.19,-0.196581197,-0.155963303,0.039473684,0.067357513
2320,C28,606,1081.28,0.6543,0.020313,-0.017616,0.002697,5.5,9.3000002,100,110,178,112,-0.206751055,-0.244604317,-0.177664975,-0.201793722,-0.183098592,0.04,0.12568306
2376,C28,1199,1080.97,0.2704,-0.031839,0.020469,-0.01137,9.8999996,21.2999992,96,103,153,99,0.050632911,-0.214007782,-0.191919192,-0.204081633,-0.094527363,0.183673469,0.079754601
2377,C28,1344,1080.89,0.1471,-0.001448,-0.003403,-0.004851,10,21.2000008,96,95,140,93,0.050632911,-0.236363636,-0.190243902,-0.18974359,-0.057591623,0.181208054,0.159763314
2378,C28,1246,1080.82,0.1993,-0.003529,-0.001891,-0.005419,9.5,21.2000008,98,94,133,90,-0.011627907,-0.236363636,-0.183673469,-0.177664975,-0.0625,0.183673469,0.255813953
2379,C28,1140,1080.76,0.2171,0.00313,0.0008,0.00393,8.6999998,19.7000008,96,94,133,87,0.024390244,-0.230769231,-0.183673469,-0.191919192,-0.089005236,0.181208054,0.25748503
2380,C28,1189,1080.67,0.2838,-0.003569,-0.000403,-0.003972,9.3999996,19.7000008,94,90,128,86,0.025,-0.220973783,-0.183673469,-0.198019802,-0.073684211,0.175675676,0.218934911
2381,C28,1107,1080.54,0.2287,-0.030611,0.017346,-0.013265,10,18,98,96,123,86,0.025641026,-0.218390805,-0.18556701,-0.2039801,-0.085106383,0.175675676,0.2
2382,C28,1227,1080.5,0.0945,-0.020545,0.015234,-0.005311,10.1999998,18.8999996,96,89,122,84,0.025974026,-0.223076923,-0.183246073,-0.185929648,-0.085106383,0.164383562,0.214285714
2383,C28,1102,1080.51,0.1489,-0.016567,0.00806,-0.008506,9.8000002,18.3999996,92,93,126,84,0.032258065,-0.21969697,-0.178378378,-0.185929648,-0.080213904,0.156462585,0.183431953
2384,C28,1079,1080.58,0.1413,0.001962,-0.006433,-0.004471,10.3999996,18.2000008,94,93,126,82,0,-0.223076923,-0.184357542,-0.192118227,-0.058823529,0.144827586,0.159763314
2385,C28,1107,1080.62,0.098,0.003176,-0.001161,0.002016,10.1000004,17,94,94,120,85,-0.074285714,-0.227091633,-0.188888889,-0.188888889,-0.054945055,0.129251701,0.144578313
2386,C28,1036,1080.66,0.2632,0.000599,0.007369,0.007968,9.3999996,15.8000002,96,93,133,89,-0.134328358,-0.228915663,-0.182320442,-0.181818182,-0.130434783,0.106666667,0.112426036
2387,C28,829,1080.7,0.3343,0.005356,0.003374,0.00873,7.3000002,13.3000002,94,99,142,95,-0.165137615,-0.225296443,-0.195979899,-0.1875,-0.145728643,0.08496732,0.062857143
2388,C28,548,1080.68,0.3148,-0.010831,0.00643,-0.004401,6.5999999,12.3999996,98,103,156,102,-0.206751055,-0.231343284,-0.195979899,-0.192118227,-0.157894737,0.051282051,0.027027027
2389,C28,506,1080.69,0.2819,-0.011849,0.010032,-0.001817,6.1999998,11.5,100,111,175,109,-0.198275862,-0.241635688,-0.195876289,-0.194312796,-0.146919431,0.073825503,0.005524862
2390,C28,631,1080.75,0.422,-0.044441,0.027813,-0.016628,6.3000002,14.1999998,102,112,174,107,-0.198275862,-0.240601504,-0.184782609,-0.192118227,-0.138613861,0.087248322,0.034090909
2391,C28,882,1081.08,0.9255,-0.011226,0.006622,-0.004604,7.3000002,15.8999996,98,97,150,95,-0.159817352,-0.235955056,-0.183246073,-0.205741627,-0.108695652,0.136986301,0.089820359
2392,C28,822,1081.49,0.613,0.038365,-0.029024,0.009341,9.6999998,17.5,90,94,140,93,-0.073684211,-0.228464419,-0.204081633,-0.207048458,-0.087912088,0.121621622,0.098265896
2393,C28,706,1081.66,0.3355,0.046508,-0.024826,0.021682,10.5,18.6000004,94,96,143,94,-0.142857143,-0.229007634,-0.191919192,-0.207048458,-0.071428571,0.11409396,-0.010416667
2394,C28,639,1081.63,0.5167,0.016267,-0.026061,-0.009794,10,18,94,96,147,95,-0.167420814,-0.231939163,-0.185185185,-0.212389381,-0.073170732,0.068493151,0
2395,C28,696,1081.66,0.5051,0.022483,-0.02644,-0.003957,13,20.2999992,90,101,143,93,-0.158371041,-0.230769231,-0.191489362,-0.205479452,-0.072164948,0.104895105,0.027027027
2396,C28,716,1081.73,0.5255,0.05173,-0.033059,0.018671,11.3999996,19.2000008,90,92,141,93,-0.162162162,-0.229571984,-0.191709845,-0.202020202,-0.080213904,0.074829932,-0.005464481
2397,C28,640,1081.68,0.4957,0.041635,-0.016344,0.025291,11.6000004,18.5,88,93,146,91,-0.184210526,-0.2421875,-0.191919192,-0.205741627,-0.091836735,0.067567568,-0.085427136
2398,C28,772,1081.5,0.4929,-0.003787,0.000241,-0.003546,10.6000004,16.7000008,92,96,157,100,-0.186147186,-0.23255814,-0.2,-0.211009174,-0.073684211,0.065789474,-0.066666667
2399,C28,551,1081.42,0.2878,-0.033694,0.004462,-0.029232,6.4000001,10.6999998,98,107,173,110,-0.212598425,-0.236363636,-0.216216216,-0.201716738,-0.111111111,0.012820513,-0.03030303
2400,C28,396,1081.44,0.4094,0.059618,-0.041388,0.01823,6.3000002,7.3000002,96,102,172,104,-0.2109375,-0.248275862,-0.170731707,-0.223140496,-0.177570093,0.01986755,0.046632124
2453,C28,1231,1080.99,0.3103,-0.006735,0.007742,0.001006,10.1999998,20.7999992,96,97,144,93,0.006060606,-0.218390805,-0.177083333,-0.165829146,-0.037037037,0.142857143,0.144578313
2454,C28,1310,1080.87,0.2059,6.80E-05,-0.001305,-0.001237,11.1000004,23.3999996,92,90,130,87,0.038461538,-0.224334601,-0.177083333,-0.1875,-0.027027027,0.175675676,0.180722892
2455,C28,1240,1080.76,0.1813,-0.013053,0.00719,-0.005863,12.1000004,24,94,90,128,83,0.04516129,-0.22605364,-0.183246073,-0.18556701,-0.049180328,0.197278912,0.2
2456,C28,1247,1080.7,0.1221,0.001594,-0.002037,-0.000443,10.6000004,21.6000004,90,90,120,82,0.038961039,-0.22007722,-0.18556701,-0.18556701,-0.027027027,0.175675676,0.185628743
2457,C28,1230,1080.62,0.224,0.006306,-0.004725,0.001581,10.6999998,19.8999996,96,85,123,84,0.038961039,-0.218390805,-0.183246073,-0.183673469,-0.074468085,0.164383562,0.154761905
2458,C28,1208,1080.52,0.1511,-0.005899,0.00732,0.001421,11.3999996,19.6000004,96,89,127,82,0.059602649,-0.223076923,-0.183246073,-0.197969543,-0.053763441,0.164383562,0.144578313
2459,C28,1135,1080.5,0.0809,0.004148,-0.002703,0.001445,11.8999996,20.8999996,94,89,119,82,0.04516129,-0.223076923,-0.183246073,-0.191919192,-0.038251366,0.175675676,0.128834356
2460,C28,1316,1080.55,0.146,0.020014,-0.005826,0.014188,10.3000002,19.7999992,88,88,123,84,0.012658228,-0.227272727,-0.178947368,-0.18,-0.032258065,0.175675676,0.137931034
2461,C28,1110,1080.57,0.1275,0.017834,-0.009274,0.008559,11.3000002,18.6000004,92,92,122,84,-0.039106145,-0.227272727,-0.191489362,-0.184466019,-0.032258065,0.135135135,0.144578313
2462,C28,1016,1080.55,0.1556,-0.00436,0.000475,-0.003884,10.3000002,16.8999996,92,95,125,87,-0.108910891,-0.223076923,-0.182320442,-0.2,-0.052083333,0.11409396,0.159763314
2463,C28,918,1080.55,0.1825,-0.005162,0.004876,-0.000286,8.8999996,15.6999998,98,92,134,91,-0.154929577,-0.227799228,-0.182320442,-0.195876289,-0.063583815,0.118421053,0.159763314
2464,C28,821,1080.55,0.2124,-0.005886,0.006906,0.00102,7.8000002,15.3000002,98,98,140,93,-0.153488372,-0.230769231,-0.178947368,-0.191919192,-0.1,0.118421053,0.088888889
2465,C28,685,1080.54,0.2195,-0.010109,0.005424,-0.004685,6.6999998,14.1000004,98,100,148,98,-0.194690265,-0.227799228,-0.2,-0.19,-0.128205128,0.099337748,0.032967033
2466,C28,600,1080.57,0.2165,-0.010654,0.001921,-0.008733,6.3000002,13,102,105,165,108,-0.198275862,-0.233082707,-0.195876289,-0.194444444,-0.12745098,0.039473684,0.045977011
2467,C28,662,1080.66,0.3282,-0.035131,0.023728,-0.011403,6.4000001,14.1000004,98,108,162,106,-0.096446701,-0.226277372,-0.197969543,-0.203703704,-0.096446701,0.081081081,0.105882353
2468,C28,818,1080.95,0.8137,-0.030095,0.014784,-0.015312,8,17,94,98,151,94,-0.032967033,-0.227941176,-0.18974359,-0.194312796,-0.080213904,0.108108108,0.113636364
2469,C28,887,1081.33,0.6928,0.043953,-0.009688,0.034265,10.3000002,18.8999996,94,93,138,90,-0.028248588,-0.234200743,-0.195979899,-0.196078431,-0.064516129,0.144827586,0.005128205
2470,C28,968,1081.41,0.634,0.02485,-0.002971,0.021879,9.8000002,20,94,97,139,91,-0.092783505,-0.231343284,-0.191919192,-0.198019802,-0.058823529,0.123287671,0.047619048
2471,C28,765,1081.31,0.603,-0.032067,0.015801,-0.016266,8.6999998,20.5,90,95,140,94,-0.096446701,-0.228464419,-0.18974359,-0.201970443,-0.053191489,0.136986301,0.097826087
2472,C28,848,1081.32,0.7003,-0.006485,0.011112,0.004627,9.6000004,20.5,92,95,138,90,-0.095477387,-0.228464419,-0.195767196,-0.198019802,-0.053191489,0.138888889,0.103448276
2473,C28,851,1081.33,0.8767,-0.003374,0.004838,0.001464,9.1000004,19.2999992,92,96,142,93,-0.134615385,-0.22605364,-0.195767196,-0.201970443,-0.108695652,0.111111111,0.093023256
2474,C28,745,1081.29,1.0158,0.029673,-0.022545,0.007128,8.3000002,17.2999992,94,100,145,96,-0.169642857,-0.23255814,-0.195876289,-0.214611872,-0.114754098,0.074829932,-0.025906736
2475,C28,689,1081.25,0.7903,0.025117,-0.035112,-0.009994,9.3999996,16.5,96,102,168,104,-0.198275862,-0.227799228,-0.196347032,-0.212121212,-0.113402062,0.039473684,-0.027027027
2476,C28,464,1081.36,0.5367,0.041662,-0.026819,0.014843,5,8.5,98,110,174,110,-0.208,-0.233576642,-0.216216216,-0.214285714,-0.140096618,0.039473684,-0.010752688
2477,C28,532,1081.44,0.5422,0.120556,-0.068728,0.051828,6.6999998,8.1999998,98,102,159,99,-0.2109375,-0.254355401,-0.184079602,-0.135135135,-0.169811321,0.013157895,-0.019607843
2528,C28,1241,1080.84,0.2362,-0.003986,0.005261,0.001275,11.3000002,24.7000008,92,89,124,85,0.044585987,-0.222641509,-0.18556701,-0.197969543,-0.005405405,0.197278912,0.180722892
2529,C28,1400,1080.74,0.1957,-0.000163,0.001808,0.001644,12.5,22.8999996,92,88,124,81,0.052631579,-0.230769231,-0.183246073,-0.195876289,0.005524862,0.2,0.183431953
2530,C28,1263,1080.66,0.168,0.006213,-0.00681,-0.000597,12.3999996,24,94,89,123,86,0.052631579,-0.224806202,-0.178947368,-0.191709845,-0.027624309,0.189189189,0.144578313
2531,C28,1232,1080.55,0.3179,0.004918,-0.005537,-0.000618,11.1000004,22.3999996,92,89,116,83,0.038961039,-0.218390805,-0.183246073,-0.183673469,-0.016042781,0.181208054,0.144578313
2532,C28,1258,1080.45,0.2161,-0.011475,0.002418,-0.009057,11.8000002,21.2999992,92,85,118,82,0.038961039,-0.22605364,-0.177083333,-0.179487179,-0.032608696,0.194630872,0.139393939
2533,C28,1207,1080.45,0.1768,0.002984,-0.003959,-0.000975,12.3999996,22,92,89,126,84,0.03030303,-0.223076923,-0.178947368,-0.177664975,-0.010869565,0.186666667,0.120481928
2534,C28,1243,1080.46,0.2267,0.002382,0.000335,0.002717,12.5,23.5,96,85,124,82,0.005988024,-0.227272727,-0.172774869,-0.185929648,-0.005405405,0.173333333,0.122807018
2535,C28,1163,1080.47,0.2924,0.010422,-0.010638,-0.000216,12,20.8999996,92,87,119,81,-0.033333333,-0.227272727,-0.183246073,-0.177664975,-0.021276596,0.135135135,0.126436782
2536,C28,971,1080.47,0.2311,0.01501,-0.012363,0.002646,11.1000004,17.7999992,92,87,116,80,-0.054347826,-0.224334601,-0.18556701,-0.196172249,-0.089005236,0.099337748,0.126436782
