,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI02_518,VI02_526,VI02_619,VI02_713,VI02_721,VI02_830,VI02_907,VI02_923
363,3846,C29,747,1079.79,0.1399,-0.001541,-0.000527,-0.002069,26.7999992,40.9000015,86,81,102,73,-0.21008403399999998,-0.217054264,-0.21739130399999998,-0.021645022000000003,0.04040404,0.333333333,0.16167664699999998,-0.030927835
364,3847,C29,733,1079.73,0.1264,-0.005218,0.00204,-0.003178,25.2000008,37.2999992,80,78,98,71,-0.20689655199999998,-0.23076923100000002,-0.21052631600000002,0.0044444440000000005,0.04040404,0.314917127,0.147928994,-0.015544041000000001
365,3848,C29,894,1079.68,0.1325,-0.005714,0.002164,-0.003551,21.5,33.200000800000005,84,75,104,70,-0.205240175,-0.212598425,-0.205240175,-0.00456621,0.0625,0.347826087,0.20958083800000002,0.032258065
366,3849,C29,952,1079.62,0.1197,-0.002643,0.00231,-0.000333,22.3999996,35.0,80,77,94,66,-0.205240175,-0.22178988300000002,-0.210762332,0.023696682,0.11956521699999999,0.396825397,0.321212121,0.08791208800000001
367,3850,C29,1054,1079.58,0.095,-0.005356,0.001884,-0.003472,24.8999996,39.0999985,84,73,87,67,-0.208888889,-0.222222222,-0.20547945199999998,0.079207921,0.17582417600000003,0.42408377,0.345238095,0.118644068
368,3851,C29,1104,1079.55,0.1349,0.000341,-0.001772,-0.001431,25.6000004,36.0999985,82,74,92,66,-0.19819819800000002,-0.225296443,-0.20547945199999998,0.128205128,0.21590909100000003,0.42408377,0.329268293,0.112359551
369,3852,C29,1168,1079.51,0.2176,-0.00942,0.004507,-0.004913,26.0,40.0999985,84,78,89,62,-0.19266055,-0.204819277,-0.196347032,0.126315789,0.204678363,0.489130435,0.365853659,0.154285714
370,3853,C29,1179,1079.5,0.2276,-0.01921,0.007429,-0.011781,28.899999600000005,46.2999992,84,74,85,61,-0.2,-0.22709163300000001,-0.19047619,0.10880829,0.19298245600000002,0.44210526299999997,0.38650306700000003,0.12138728300000001
371,3854,C29,1132,1079.56,0.2296,0.00397,-0.003946,2.4e-05,26.600000399999995,41.9000015,82,74,92,64,-0.19069767399999998,-0.21739130399999998,-0.20535714300000002,0.057692308,0.153846154,0.45161290299999995,0.345679012,0.016216216000000002
372,3855,C29,954,1079.6,0.1591,0.006567,0.000812,0.007379,20.3999996,31.600000399999995,84,79,104,73,-0.18483412300000002,-0.22178988300000002,-0.212121212,-0.004524887,0.089005236,0.46666666700000003,0.321212121,0.047619048
373,3856,C29,936,1079.58,0.1231,-0.003098,0.005309,0.00221,21.3999996,30.0,82,79,110,78,-0.192307692,-0.212355212,-0.222222222,0.009009009,0.084210526,0.409836066,0.32934131699999997,0.080213904
374,3857,C29,939,1079.53,0.1802,0.008992,-0.00834,0.000651,20.1000004,28.399999600000005,80,78,112,77,-0.19607843100000003,-0.229007634,-0.21551724100000003,0.013333333000000001,0.11702127699999999,0.431693989,0.341317365,0.156756757
375,3858,C29,1088,1079.43,0.297,0.00478,-0.005375,-0.000595,19.3999996,28.899999600000005,84,76,111,76,-0.192307692,-0.228346457,-0.21551724100000003,-0.00862069,0.129032258,0.47027027,0.365269461,0.147368421
376,3859,C29,1064,1079.29,0.3592,0.001921,-0.002382,-0.000461,18.7000008,36.5,86,82,111,75,-0.18627451,-0.201754386,-0.215189873,0.0,0.106382979,0.448648649,0.345238095,0.11702127699999999
377,3860,C29,1069,1079.14,0.363,0.004905,-0.003501,0.001403,17.2999992,45.0,82,79,121,83,-0.17475728199999999,-0.211618257,-0.21666666699999998,-0.112903226,0.0050251259999999996,0.41304347799999996,0.263157895,-0.033816425
378,3885,C29,876,1080.24,0.1395,0.006521,-0.002461,0.00406,15.300000199999998,33.9000015,90,85,118,78,-0.208888889,-0.21338912100000001,-0.22033898300000002,-0.027272727000000004,0.081632653,0.293478261,0.188235294,-0.020408163
379,3886,C29,864,1080.17,0.2049,0.002125,-0.000783,0.001343,18.7000008,32.5999985,88,81,113,76,-0.21632653100000002,-0.22007722,-0.21030042899999998,-0.021459227,0.06122449,0.36458333299999995,0.181818182,-0.014925373
380,3887,C29,932,1080.06,0.1828,-0.007331,0.006326,-0.001006,20.1000004,33.7999992,82,82,106,76,-0.211618257,-0.22433460100000002,-0.20689655199999998,-0.012875536000000002,0.066666667,0.34736842100000004,0.21637426899999998,-0.01980198
381,3888,C29,869,1080.0,0.1022,0.000681,-0.000906,-0.000225,21.5,36.2000008,78,81,103,74,-0.20502092100000002,-0.229007634,-0.205240175,0.0,0.06185567,0.36898395700000003,0.220930233,-0.02
382,3889,C29,790,1079.94,0.1236,-0.005138,0.000295,-0.004843,22.8999996,37.2999992,84,78,103,73,-0.2,-0.22007722,-0.21551724100000003,-0.021645022000000003,0.045685279,0.34408602200000005,0.177142857,-0.02
383,3890,C29,843,1079.88,0.124,-0.007425,0.002042,-0.005383,22.2999992,36.7000008,88,82,103,73,-0.21008403399999998,-0.23018867899999998,-0.212121212,-0.038626609,0.055276382,0.34408602200000005,0.188235294,-0.015228426000000002
384,3891,C29,872,1079.83,0.1119,0.001645,0.001323,0.002968,22.7999992,35.2000008,84,77,104,74,-0.2,-0.212355212,-0.205240175,0.017857143,0.07216494799999999,0.35869565200000003,0.233532934,-0.025641026
385,3892,C29,883,1079.77,0.1156,0.001853,-0.001634,0.000219,24.3999996,38.5,84,78,106,72,-0.206751055,-0.217054264,-0.205240175,-0.008849558,0.07216494799999999,0.37704918,0.233532934,-0.020833333
386,3893,C29,858,1079.71,0.1211,-0.003183,0.001002,-0.00218,23.2999992,36.9000015,84,82,101,72,-0.206751055,-0.23076923100000002,-0.201754386,0.013452915,0.055276382,0.41436464100000003,0.233532934,-0.010526316
387,3894,C29,1007,1079.65,0.1166,-0.003229,-0.000257,-0.003486,23.0,36.2999992,86,77,102,69,-0.205128205,-0.212598425,-0.194690265,0.02283105,0.076923077,0.409836066,0.260606061,0.032967033
388,3895,C29,1097,1079.6,0.1037,-0.004566,0.00136,-0.003206,23.3999996,37.2000008,86,74,95,67,-0.20689655199999998,-0.22178988300000002,-0.20179372199999998,0.028037383,0.112299465,0.423913043,0.23636363600000002,0.02173913
389,3896,C29,1084,1079.55,0.084,-0.005204,0.001952,-0.003253,23.0,34.5999985,86,76,94,66,-0.2,-0.21912350600000002,-0.196347032,0.074626866,0.144444444,0.38121547,0.325153374,0.102272727
390,3897,C29,1140,1079.51,0.115,-0.007284,-0.001472,-0.008755,25.0,36.7000008,86,73,84,63,-0.194570136,-0.225296443,-0.194444444,0.105527638,0.186440678,0.398907104,0.320987654,0.112359551
391,3898,C29,1007,1079.45,0.12,-0.016267,0.007397,-0.00887,29.7000008,45.7000008,86,79,85,60,-0.194570136,-0.204819277,-0.20187793399999998,0.058252427,0.20689655199999998,0.436170213,0.380952381,0.16853932600000002
392,3899,C29,911,1079.43,0.0888,-0.019574,0.010689,-0.008885,36.5999985,58.29999920000001,82,75,83,58,-0.20547945199999998,-0.22709163300000001,-0.19069767399999998,0.13089005199999998,0.209302326,0.47916666700000005,0.320987654,0.172413793
393,3900,C29,813,1079.47,0.2048,-0.013147,0.004704,-0.008443,31.2000008,47.7999992,84,75,86,62,-0.19248826300000002,-0.21739130399999998,-0.19069767399999998,0.073891626,0.186440678,0.47027027,0.219512195,0.049723757
394,3901,C29,1076,1079.54,0.104,0.001025,-0.004967,-0.003942,22.7999992,33.0,84,76,97,69,-0.186602871,-0.22480620199999998,-0.2,0.0,0.09677419400000001,0.415730337,0.272727273,0.037433155
395,3902,C29,980,1079.54,0.0854,0.006117,-0.005467,0.000651,22.2000008,29.7000008,86,78,105,75,-0.196172249,-0.233716475,-0.205240175,-0.030567686,0.056410256,0.386363636,0.260606061,0.042553191
396,3903,C29,1012,1079.47,0.2232,0.006652,-0.00801,-0.001358,21.0,28.7000008,80,76,105,73,-0.18446601899999998,-0.236641221,-0.205128205,-0.03030303,0.115789474,0.41111111100000003,0.313609467,0.056994819
397,3904,C29,1006,1079.34,0.3579,0.00748,-0.008123,-0.000644,21.2000008,38.2000008,86,81,108,73,-0.190243902,-0.20502092100000002,-0.222222222,0.0,0.111111111,0.41304347799999996,0.313609467,0.13368984
398,3905,C29,1147,1079.17,0.396,-0.002062,-3.4e-05,-0.002096,18.6000004,50.4000015,84,78,108,74,-0.18627451,-0.18085106399999998,-0.212121212,-0.038626609,0.084210526,0.427027027,0.282352941,0.106382979
399,3931,C29,906,1080.13,0.1791,0.003223,-0.003322,-9.9e-05,17.1000004,35.9000015,90,83,109,75,-0.20661157,-0.22007722,-0.205128205,-0.027272727000000004,0.08808290199999999,0.243243243,0.20689655199999998,-0.04040404
400,3932,C29,919,1080.03,0.175,-0.004482,0.004965,0.000483,19.5,33.0999985,84,81,106,74,-0.211618257,-0.216730038,-0.20689655199999998,0.013215858999999998,0.08808290199999999,0.36170212799999996,0.23255814,-0.01980198
401,3933,C29,997,1079.98,0.0793,0.000825,0.001654,0.002479,22.5,37.0999985,84,78,103,73,-0.206751055,-0.218390805,-0.205240175,0.004405286,0.06185567,0.386243386,0.25443787,0.015384615
402,3934,C29,869,1079.94,0.1254,0.005191,-0.003151,0.00204,22.2999992,35.5,86,82,107,73,-0.206751055,-0.212355212,-0.2,-0.00877193,0.014925373,0.38219895299999995,0.228070175,0.020618557
403,3935,C29,895,1079.87,0.1223,-0.000654,0.000884,0.00023,22.7999992,37.2000008,88,78,103,73,-0.2,-0.22137404600000002,-0.21551724100000003,-0.038297872000000004,0.035532995,0.372972973,0.167630058,-0.005128205
404,3936,C29,870,1079.81,0.1136,-0.006676,0.000482,-0.006194,22.7999992,37.9000015,88,78,103,73,-0.206751055,-0.229007634,-0.205240175,-0.042735043,0.040816327,0.315217391,0.204819277,-0.035175879
405,3937,C29,829,1079.76,0.0996,-0.000841,0.000161,-0.000679,22.2000008,36.9000015,86,78,101,69,-0.211864407,-0.22480620199999998,-0.194690265,-0.021645022000000003,0.045685279,0.38378378399999996,0.19512195100000002,-0.025641026
406,3938,C29,811,1079.7,0.1118,-0.000926,0.000776,-0.00015,22.2999992,36.5999985,90,77,106,71,-0.2,-0.21400778199999998,-0.201754386,0.013452915,0.066666667,0.40331491700000005,0.18292682899999999,-0.030927835
407,3939,C29,792,1079.65,0.1025,0.000327,-0.000448,-0.000121,23.1000004,37.2000008,86,78,103,70,-0.205128205,-0.21400778199999998,-0.205240175,0.017857143,0.07853403099999999,0.38043478299999994,0.214723926,-0.02617801
408,3940,C29,870,1079.6,0.0973,-0.004278,0.001304,-0.002974,24.7000008,37.4000015,84,76,101,69,-0.201716738,-0.21875,-0.194570136,0.009090909,0.084210526,0.423913043,0.296969697,-0.031578947
409,3941,C29,993,1079.56,0.0684,0.000311,-0.000481,-0.00017,25.0,35.9000015,82,78,96,68,-0.19298245600000002,-0.21912350600000002,-0.196347032,0.023255814,0.100529101,0.434554974,0.3,0.005464481
410,3942,C29,923,1079.53,0.1005,0.003896,-0.004427,-0.000531,24.1000004,36.5999985,84,75,88,66,-0.192825112,-0.21739130399999998,-0.188940092,0.037383177999999996,0.141304348,0.40625,0.373493976,0.07777777799999999
411,3943,C29,964,1079.48,0.1602,-0.003425,0.000541,-0.002884,25.2999992,39.9000015,80,73,91,67,-0.2,-0.214285714,-0.201834862,0.058252427,0.17127071800000002,0.41666666700000005,0.32934131699999997,0.10989011
412,3944,C29,806,1079.44,0.1535,-0.020981,0.010071,-0.01091,28.2000008,45.2000008,84,75,92,66,-0.20547945199999998,-0.22352941199999998,-0.194570136,0.066666667,0.19101123600000003,0.437837838,0.269461078,0.1
413,3945,C29,1132,1079.48,0.2112,-0.012192,0.0005,-0.011691,25.7000008,39.4000015,86,75,98,67,-0.186915888,-0.2265625,-0.196347032,0.028037383,0.124324324,0.36666666700000006,0.16867469899999998,0.06145251400000001
414,3946,C29,1080,1079.54,0.0831,0.013134,-0.013737,-0.000604,22.2000008,30.7000008,86,74,100,68,-0.19069767399999998,-0.22480620199999998,-0.20704845800000002,-0.004524887,0.052083332999999996,0.30726257,0.19277108399999998,-0.030927835
415,3947,C29,1018,1079.51,0.1346,0.00369,-0.006494,-0.002804,22.2000008,29.7999992,80,75,102,71,-0.198156682,-0.233716475,-0.225531915,-0.03930131,0.020408163,0.374301676,0.23809523800000001,-0.025125627999999997
416,3948,C29,993,1079.41,0.2971,0.012943,-0.01323,-0.000288,22.1000004,36.7999992,80,77,102,72,-0.198113208,-0.236641221,-0.22175732199999998,-0.050847458,0.051546392,0.374301676,0.25,0.0050761420000000005
417,3949,C29,1038,1079.24,0.4248,0.001168,-0.002244,-0.001076,19.8999996,51.7999992,82,82,106,73,-0.196172249,-0.20502092100000002,-0.206751055,-0.025423729,0.083333333,0.374301676,0.152542373,0.047120419000000004
418,3950,C29,1134,1079.05,0.4,-0.003256,0.001365,-0.001891,19.1000004,41.9000015,82,85,115,76,-0.19607843100000003,-0.18085106399999998,-0.205240175,-0.093117409,0.030927835,0.35911602200000003,0.010526316,-0.009803922
419,3973,C29,1086,1080.0,0.1567,-0.008869,0.006576,-0.002293,16.600000400000003,36.2999992,82,81,105,75,-0.2,-0.222641509,-0.205240175,0.009090909,0.09375,0.35828877,0.26744186,-0.0050251259999999996
420,3974,C29,1091,1079.96,0.0708,-0.002997,0.000939,-0.002059,20.7999992,36.5,82,78,107,74,-0.21008403399999998,-0.222641509,-0.205240175,-0.00862069,0.066666667,0.41666666700000005,0.271676301,0.047120419000000004
421,3975,C29,1006,1079.92,0.0922,0.003302,-0.000875,0.002427,22.2000008,36.5,80,78,107,74,-0.20502092100000002,-0.218390805,-0.20689655199999998,0.004291845,0.06122449,0.393617021,0.197674419,0.042105263
422,3976,C29,925,1079.87,0.1042,0.002207,0.000527,0.002734,21.0,34.4000015,86,82,107,74,-0.20502092100000002,-0.231939163,-0.212121212,-0.00862069,0.070707071,0.39037433200000005,0.207100592,0.0
423,3977,C29,838,1079.82,0.1065,0.00217,-0.001614,0.000555,22.8999996,36.4000015,86,82,103,74,-0.21008403399999998,-0.23018867899999998,-0.20689655199999998,-0.00862069,0.065989848,0.37967914399999997,0.167630058,-0.03030303
424,3978,C29,834,1079.77,0.1126,-0.000804,-0.000636,-0.00144,22.3999996,37.5,84,78,95,73,-0.21008403399999998,-0.229007634,-0.205240175,-0.012987013,0.06122449,0.384615385,0.214285714,-0.035532995
425,3979,C29,839,1079.71,0.1274,-0.001574,0.000488,-0.001086,23.0,37.5999985,82,78,100,73,-0.20689655199999998,-0.215384615,-0.205240175,-0.013215858999999998,0.06185567,0.4,0.20958083800000002,-0.045685279
426,3980,C29,826,1079.65,0.1038,-0.002752,0.000602,-0.00215,23.1000004,36.9000015,84,78,103,73,-0.20689655199999998,-0.229007634,-0.20689655199999998,-0.008695652,0.050505050999999995,0.405405405,0.25,-0.040816327
427,3981,C29,926,1079.61,0.0859,-0.002003,0.001848,-0.000155,24.0,36.7000008,86,78,103,71,-0.205240175,-0.22137404600000002,-0.2,0.013452915,0.076923077,0.462365591,0.32934131699999997,0.010638298000000001
428,3982,C29,1042,1079.58,0.0568,-0.002888,0.001206,-0.001682,22.7000008,35.7999992,82,78,97,69,-0.203539823,-0.225296443,-0.207207207,0.02283105,0.115789474,0.476439791,0.31707317100000004,0.010869565
429,3983,C29,1069,1079.56,0.0596,0.002921,-0.00255,0.00037,23.1000004,37.0999985,84,77,91,67,-0.20535714300000002,-0.21739130399999998,-0.207207207,0.052631579000000005,0.124324324,0.43157894700000005,0.289940828,0.049723757
430,3984,C29,1009,1079.54,0.1103,0.004564,-0.006386,-0.001822,23.2000008,35.5,84,75,96,69,-0.20547945199999998,-0.21739130399999998,-0.207207207,0.028037383,0.12568306,0.43157894700000005,0.32934131699999997,0.082872928
431,3985,C29,1114,1079.53,0.1306,0.004852,-0.009186,-0.004334,23.0,35.2000008,80,77,99,68,-0.20535714300000002,-0.215686275,-0.212121212,0.013824885,0.11702127699999999,0.439153439,0.231707317,0.043478261
432,3986,C29,1120,1079.55,0.0904,0.01079,-0.008764,0.002027,21.5,32.5,80,77,105,71,-0.19819819800000002,-0.22137404600000002,-0.205240175,-0.035087718999999996,0.0625,0.325966851,0.134502924,0.0
433,3987,C29,1066,1079.54,0.0861,0.012696,-0.009146,0.00355,21.5,30.399999600000005,86,78,106,72,-0.194570136,-0.22727272699999998,-0.205240175,-0.03030303,0.040816327,0.310734463,0.166666667,-0.064676617
434,3988,C29,1030,1079.47,0.2408,0.017289,-0.013407,0.003882,22.0,31.2000008,78,77,105,73,-0.19266055,-0.22779922800000002,-0.22175732199999998,-0.066115702,0.040816327,0.352272727,0.186046512,-0.058823529000000006
435,3989,C29,943,1079.32,0.4044,0.00968,-0.008288,0.001392,20.6000004,42.2999992,82,81,109,77,-0.19248826300000002,-0.22556391,-0.214876033,-0.050847458,0.035532995,0.31891891899999997,0.162011173,-0.01980198
436,3990,C29,1094,1079.12,0.431,-0.002725,0.003232,0.000507,20.1000004,37.0999985,88,89,125,79,-0.192307692,-0.241666667,-0.20502092100000002,-0.050420168,0.024875622000000003,0.19587628899999998,0.020833333,-0.028846154
437,4011,C29,1216,1079.94,0.0744,-0.007505,0.002402,-0.005103,16.5,37.5999985,92,82,110,76,-0.21138211399999998,-0.23018867899999998,-0.21008403399999998,0.004366812,0.065989848,0.294117647,0.137724551,-0.033816425
438,4012,C29,1047,1079.91,0.0843,-0.00124,-0.001229,-0.002469,18.6000004,37.5,88,82,115,74,-0.21138211399999998,-0.223880597,-0.206751055,-0.012875536000000002,0.045685279,0.28342246,0.122807018,-0.034482759
439,4013,C29,956,1079.86,0.0833,-0.002304,0.001274,-0.001031,19.2000008,36.2000008,86,82,111,74,-0.21138211399999998,-0.23018867899999998,-0.194805195,-0.021459227,0.04040404,0.32972973,0.162790698,-0.03030303
440,4014,C29,952,1079.83,0.0752,0.005245,-0.002165,0.003081,21.0,36.0,88,78,107,73,-0.211618257,-0.22727272699999998,-0.201716738,-0.030042918,0.04040404,0.32972973,0.173652695,-0.03030303
441,4015,C29,957,1079.78,0.0975,0.00137,-6.8e-05,0.001302,23.1000004,37.2000008,86,78,105,73,-0.21666666699999998,-0.23018867899999998,-0.21702127699999998,-0.008849558,0.030612245,0.38043478299999994,0.16167664699999998,-0.064676617
442,4016,C29,827,1079.73,0.1126,0.000763,-0.001403,-0.00064,22.3999996,38.2000008,84,78,107,73,-0.21008403399999998,-0.23018867899999998,-0.212121212,-0.017391304,0.050505050999999995,0.387978142,0.18292682899999999,-0.051020407999999996
443,4017,C29,885,1079.67,0.1056,-0.000358,0.000809,0.000451,22.8999996,36.5999985,82,79,103,71,-0.205128205,-0.22433460100000002,-0.212121212,0.0044444440000000005,0.056410256,0.4,0.23636363600000002,-0.020833333
444,4018,C29,956,1079.63,0.093,0.000708,0.000819,0.001527,22.0,35.0,84,78,103,72,-0.20689655199999998,-0.212355212,-0.21238938100000002,0.004524887,0.08808290199999999,0.457446809,0.301204819,0.021505376
445,4019,C29,983,1079.59,0.0531,-0.002694,0.003619,0.000926,20.8999996,34.0999985,82,77,102,69,-0.2,-0.215686275,-0.207207207,0.04109589,0.13368984,0.474226804,0.348837209,0.07777777799999999
446,4020,C29,1041,1079.58,0.0329,0.002398,-0.001321,0.001077,22.7000008,36.5999985,82,77,93,68,-0.198237885,-0.20784313699999998,-0.2,0.037383177999999996,0.141304348,0.453608247,0.33734939799999997,0.076923077
447,4021,C29,1053,1079.57,0.0346,-0.000763,-0.000712,-0.001475,24.8999996,37.0999985,82,74,97,67,-0.19819819800000002,-0.22352941199999998,-0.20535714300000002,0.013824885,0.079365079,0.416216216,0.260606061,0.049723757
448,4022,C29,1133,1079.56,0.0378,0.001853,-0.001081,0.000772,24.3999996,36.7999992,82,76,96,68,-0.198237885,-0.223076923,-0.205240175,-0.013574661000000002,0.052083332999999996,0.41798941799999995,0.269461078,0.038251366
449,4023,C29,1032,1079.56,0.0656,0.016318,-0.010077,0.00624,22.0,33.299999199999995,80,75,98,69,-0.205240175,-0.22727272699999998,-0.20689655199999998,-0.034782609,0.056410256,0.34408602200000005,0.15789473699999998,-0.045685279
450,4024,C29,1095,1079.5,0.2229,0.014237,-0.012574,0.001663,20.8999996,34.0999985,84,73,104,72,-0.20535714300000002,-0.23595505600000002,-0.215189873,-0.067226891,0.056410256,0.279569892,0.134502924,-0.08737864099999999
451,4025,C29,1015,1079.38,0.3421,0.004936,-0.005287,-0.000351,20.2000008,43.2999992,84,76,108,72,-0.209090909,-0.229007634,-0.214876033,-0.159533074,-0.037735849,0.296089385,0.09604519800000001,-0.062801932
452,4026,C29,959,1079.21,0.4246,0.003025,-0.002662,0.000363,21.7999992,41.0,88,84,120,79,-0.196261682,-0.218604651,-0.221311475,-0.130434783,0.024875622000000003,0.16751269,0.015706806,-0.069767442
453,4045,C29,1034,1079.91,0.1231,0.0018,0.000771,0.002571,17.7999992,39.9000015,88,82,108,76,-0.2,-0.21739130399999998,-0.18840579699999999,-0.00456621,0.054726368,0.09826589599999999,0.066666667,-0.069306931
454,4046,C29,1030,1079.85,0.0992,-0.005504,0.002827,-0.002677,19.1000004,44.0,90,83,108,76,-0.21138211399999998,-0.213483146,-0.205128205,-0.00877193,0.065989848,0.217877095,0.117647059,-0.034482759
455,4047,C29,964,1079.81,0.0764,-0.00205,0.000175,-0.001875,21.8999996,39.7000008,84,80,108,74,-0.21138211399999998,-0.23595505600000002,-0.21702127699999998,-0.017391304,0.06122449,0.290322581,0.144508671,-0.035175879
456,4048,C29,903,1079.78,0.0801,0.0047,-0.001491,0.003209,22.7000008,38.9000015,86,78,108,73,-0.20661157,-0.209125475,-0.21702127699999998,-0.008849558,0.051546392,0.363128492,0.129411765,-0.030927835
