ID,FIELD,YLD00,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI00_520,VI00_528,VI00_613,VI00_707,VI00_715,VI00_723,VI00_816,VI00_824,VI00_901,VI00_917
1909,C28,1233.900024,1080.61,0.3611,-0.026281,0.01106,-0.015221,7.8000002,13.3999996,102,106,157,104,-0.2096,-0.2016,-0.1548,0.0855,0.1958,0.2718,0.3711,0.2536,0.2139,0.0582
1910,C28,1181.099976,1080.55,0.2652,-0.028525,0.008956,-0.019568,8.8999996,13,102,103,147,97,-0.2125,-0.2077,-0.1512,0.0809,0.1828,0.2959,0.3974,0.2252,0.2398,0.0595
1911,C28,1267.900024,1080.65,0.2942,-0.006335,-0.001082,-0.007417,8.3999996,12.8000002,98,98,132,92,-0.2203,-0.192,-0.1462,0.0809,0.1872,0.2487,0.4156,0.285,0.25,0.0532
1912,C28,1260.699951,1080.79,0.327,0.003597,0.001656,0.005252,8.3999996,14,100,96,130,91,-0.207,-0.192,-0.1394,0.1043,0.1414,0.2821,0.4156,0.3532,0.25,0.0645
1913,C28,1290.800049,1080.93,0.2619,0.012466,-0.009289,0.003177,9.3000002,14.1999998,92,95,132,89,-0.218,-0.2078,-0.1462,0.1255,0.2108,0.269,0.3974,0.343,0.2706,0.1027
1914,C28,998.2000122,1081.01,0.1178,0.026501,-0.015194,0.011306,9.8000002,16.7000008,92,92,133,88,-0.2218,-0.2016,-0.1412,0.1416,0.1684,0.2792,0.4231,0.3527,0.2632,0.1492
1915,C28,1190.5,1080.99,0.1944,0.021866,-0.011359,0.010508,9.5,22.7000008,98,94,132,90,-0.215,-0.2031,-0.1479,0.1644,0.2193,0.3438,0.4194,0.3725,0.2727,0.1173
1916,C28,1264.099976,1080.86,0.3161,0.003612,-0.009485,-0.005873,9.1999998,17.2999992,96,96,133,90,-0.2119,-0.206,-0.1481,0.1818,0.2597,0.3096,0.451,0.3922,0.2919,0.1271
1917,C28,1155.199951,1080.77,0.2657,-0.002371,-0.000691,-0.003062,8.5,13.8999996,102,95,131,91,-0.2171,-0.2058,-0.1634,0.1923,0.2527,0.2917,0.4118,0.3869,0.2575,0.1397
1918,C28,984.7000122,1080.75,0.1397,0.003285,-0.006565,-0.00328,8.1999998,12.8999996,96,95,140,91,-0.2226,-0.21,-0.1646,0.1469,0.2135,0.285,0.434,0.4244,0.2439,0.1
1919,C28,1128,1080.77,0.1246,0.024332,-0.012838,0.011495,8.1999998,14.8000002,100,97,135,90,-0.2317,-0.2168,-0.1625,0.1469,0.2022,0.2727,0.434,0.4466,0.2125,0.0582
1920,C28,1153.599976,1080.68,0.2367,-0.00383,-0.003223,-0.007053,9.1000004,17.8999996,98,93,126,88,-0.2355,-0.2155,-0.1728,0.1714,0.1889,0.3131,0.443,0.4314,0.2174,0.0595
1921,C28,1190.199951,1080.61,0.2396,-0.011499,0.003232,-0.008267,9.8000002,20.8999996,100,95,136,92,-0.2246,-0.2057,-0.1688,0.2153,0.2273,0.3469,0.4323,0.46,0.1875,0.0842
1922,C28,1198.599976,1080.64,0.3194,-0.046633,0.02368,-0.022953,8.3000002,19.6000004,100,109,164,107,-0.2242,-0.21,-0.1742,0.1635,0.2928,0.2917,0.4395,0.407,0.1905,0.1077
1923,C28,687.7000122,1080.89,0.6814,-0.020804,0.016619,-0.004184,3.9000001,10.3000002,105,126,213,131,-0.2212,-0.2161,-0.1707,0.09,0.2135,0.1878,0.2805,0.2958,0.1099,0.0485
1924,C28,633.5,1081.25,0.7522,0.018513,-0.007267,0.011246,3.0999999,7.0999999,117,138,236,143,-0.2185,-0.2197,-0.2022,0.0175,0.0777,0.1642,0.2262,0.1518,0.0851,0.0467
1925,C28,525,1081.53,0.4919,0.050272,-0.023673,0.026599,3.4000001,8.1000004,115,131,206,129,-0.2189,-0.2061,-0.1955,-0.0041,0.049,0.1667,0.2209,0.1733,0.0919,0.023
1926,C28,859.5999756,1081.58,0.4511,0.030424,-0.011983,0.018441,4.3000002,13.3999996,105,111,167,107,-0.2133,-0.2167,-0.1955,-0.0198,0.08,0.1748,0.2814,0.2329,0.1222,0.037
1927,C28,785.7999878,1081.47,0.5069,0.01233,-0.003876,0.008454,4.6999998,13.6000004,102,111,167,110,-0.2174,-0.2061,-0.186,0.0288,0.1269,0.2438,0.3415,0.3427,0.1556,0.037
1928,C28,826.2000122,1081.34,0.3706,-0.020008,0.005738,-0.01427,4,12,98,125,199,123,-0.2159,-0.2075,-0.1724,0.046,0.1327,0.2059,0.3049,0.2793,0.1381,0.0326
1929,C28,896.2999878,1081.36,0.2135,0.005872,-0.012471,-0.006599,5.0999999,18.1000004,104,124,199,120,-0.2145,-0.2164,-0.1844,0.0161,0.1179,0.1845,0.2814,0.2535,0.1413,0.0423
1930,C28,891.2000122,1081.37,0.2103,0.029101,-0.027601,0.001499,4.5,15.3000002,111,126,200,127,-0.2067,-0.2148,-0.1889,-0.004,0.11,0.1333,0.2814,0.2811,0.1354,0.0841
1931,C28,469.7999878,1081.16,0.5555,-0.013161,-0.003751,-0.016912,3.5999999,8.8000002,109,127,204,127,-0.1987,-0.2256,-0.1844,-0.0159,0.0443,0.2157,0.2164,0.2444,0.1088,0
1985,C28,1012.200012,1081.04,0.3908,-0.008321,0.011015,0.002694,8.6999998,12.6999998,107,110,176,113,-0.2082,-0.2107,-0.2099,0.0248,-0.1086,0.0439,0.25,0.1887,0.1744,0.0532
1986,C28,1332.800049,1080.87,0.3437,0.003038,-0.008963,-0.005925,8.8000002,14.8999996,109,110,169,111,-0.2138,-0.1984,-0.1479,0.0877,0.1087,0.2362,0.3797,0.2667,0.2071,0.0471
1987,C28,1230.099976,1080.71,0.3536,-0.031591,0.006696,-0.024895,7.8000002,13.8999996,102,110,152,102,-0.2138,-0.1888,-0.1463,0.0417,0.2,0.2386,0.3459,0.2976,0.2308,0.0421
1988,C28,1294.599976,1080.69,0.3191,-0.006526,0.001064,-0.005462,9.1999998,15.6999998,104,98,140,95,-0.21,-0.1935,-0.1529,0.1278,0.1505,0.2525,0.3797,0.3398,0.2727,0.0761
1989,C28,1233.900024,1080.75,0.2755,-0.011075,0.000532,-0.010542,8.1000004,15.8999996,96,93,123,90,-0.207,-0.1968,-0.1394,0.1228,0.1828,0.3125,0.4702,0.3636,0.2805,0.0582
1990,C28,1449.300049,1080.86,0.297,0.002561,-0.007983,-0.005422,8.3999996,15.1999998,96,97,128,92,-0.2125,-0.2032,-0.1463,0.1354,0.1872,0.2995,0.3974,0.3663,0.2619,0.0842
1991,C28,1343.900024,1080.96,0.1487,0.017107,-0.005669,0.011437,9.1000004,16.1000004,98,95,131,90,-0.2028,-0.1968,-0.1412,0.1327,0.2,0.2857,0.4231,0.3398,0.2899,0.1243
1992,C28,1163.699951,1081,0.1454,0.019836,-0.011751,0.008086,9.8999996,18,96,92,130,90,-0.2028,-0.2016,-0.1325,0.1749,0.1958,0.3096,0.4359,0.3695,0.3018,0.1173
1993,C28,1347,1080.96,0.2285,0.01632,-0.010581,0.005739,9.8000002,17.8999996,96,93,132,90,-0.2123,-0.2105,-0.1257,0.1848,0.2193,0.383,0.465,0.3854,0.3133,0.0795
1994,C28,1211.300049,1080.91,0.1622,0.022439,-0.010967,0.011472,8.5,15.5,98,96,139,92,-0.2119,-0.197,-0.1484,0.1483,0.2809,0.3333,0.4667,0.3869,0.283,0.0778
1995,C28,1010.299988,1080.85,0.1878,0.011861,-0.002323,0.009539,7.6999998,13.3000002,102,97,135,92,-0.2179,-0.2058,-0.16,0.1292,0.2529,0.2804,0.4437,0.3918,0.2716,0.12
1996,C28,1035.300049,1080.79,0.1281,-0.018597,0.013185,-0.005412,8.3999996,14.8999996,98,96,138,91,-0.2215,-0.2071,-0.1538,0.161,0.2229,0.2632,0.4079,0.3869,0.25,0.1173
1997,C28,917.5,1080.8,0.2169,-0.0175,0.019076,0.001576,8.5,15.8000002,100,98,141,93,-0.225,-0.2115,-0.1592,0.128,0.1839,0.2396,0.4156,0.4129,0.1824,0.105
1998,C28,1026.400024,1080.79,0.3696,-0.021975,0.015801,-0.006174,9.1999998,20,100,98,138,94,-0.2322,-0.2183,-0.1465,0.1415,0.1609,0.2615,0.4156,0.407,0.1572,0.0556
1999,C28,1173.800049,1080.78,0.4605,-0.017834,0.013101,-0.004732,8.1000004,20.2999992,98,100,143,93,-0.2209,-0.214,-0.1742,0.1185,0.1397,0.2917,0.4156,0.4112,0.2125,0.071
2000,C28,1082.599976,1080.82,0.6301,-0.05237,0.030197,-0.022173,5.9000001,15,98,103,155,102,-0.2308,-0.21,-0.1895,0.11,0.2614,0.2593,0.3856,0.3636,0.1975,0.0777
2001,C28,908.4000244,1081.07,0.8493,-0.033665,0.008389,-0.025276,4.4000001,11.8999996,98,113,179,115,-0.2204,-0.2101,-0.1795,0.0892,0.1744,0.2447,0.3856,0.3171,0.1765,0.1212
2002,C28,819.0999756,1081.42,0.6726,0.010381,-0.02153,-0.011149,3.8,14,105,118,191,122,-0.2185,-0.2164,-0.1951,0.0736,0.1412,0.2539,0.3376,0.2202,0.1285,0.0531
2003,C28,763.0999756,1081.64,0.4133,-0.006676,0.001249,-0.005426,4.3000002,13,105,119,177,116,-0.2185,-0.2167,-0.1954,0.0886,0.1489,0.2462,0.321,0.2535,0.1173,0.0286
2004,C28,854.7000122,1081.76,0.3556,0.020858,0.001631,0.022489,5.8000002,14.6000004,98,110,162,106,-0.2189,-0.2077,-0.1955,0.0413,0.1531,0.1942,0.3292,0.271,0.105,0.0332
2005,C28,914.5,1081.67,0.4936,0.001872,-0.002993,-0.001122,6.0999999,17,102,108,164,108,-0.2121,-0.2167,-0.1798,0.0795,0.1487,0.2574,0.362,0.3271,0.1333,0.0332
2006,C28,804.9000244,1081.53,0.518,-0.016757,0.011789,-0.004969,5.4000001,13.5,96,114,187,116,-0.2107,-0.2164,-0.1724,0.0705,0.1813,0.2255,0.3374,0.318,0.1075,0.0467
2007,C28,702.7000122,1081.46,0.3004,-0.012231,0.014446,0.002215,4.3000002,12.1000004,104,118,191,117,-0.2159,-0.2119,-0.1889,0.0417,0.101,0.1707,0.2426,0.2321,0.117,0.0755
2008,C28,753.2999878,1081.39,0.299,0.025477,-0.012383,0.013094,4.1999998,12.3000002,107,117,186,116,-0.2145,-0.221,-0.1868,0.0167,0.0443,0.1317,0.2727,0.2636,0.1568,0.1317
2009,C28,595.7000122,1081.17,0.4923,0.014782,-0.003065,0.011717,3.5999999,10.1000004,105,121,197,120,-0.1987,-0.2119,-0.2022,-0.0275,0.0355,0.0654,0.2575,0.2444,0.1784,0.0909
2064,C28,897.7999878,1081.09,0.4004,-0.017398,0.014336,-0.003062,8.8999996,13.8000002,109,115,183,117,-0.2133,-0.2148,-0.1497,0,0.0802,-0.0046,0.1628,0.0987,0.2024,-0.0101
2065,C28,1207.400024,1080.95,0.2682,-0.011833,-0.00137,-0.013204,9,16.2000008,104,113,170,107,-0.2138,-0.2078,-0.15,0.05,0.1784,0.161,0.3292,0.2816,0.2169,0.0206
2066,C28,1284.5,1080.87,0.3595,-0.007384,-0.005272,-0.012656,8.1999998,14.8999996,109,117,166,109,-0.218,-0.2016,-0.1463,0.0081,0.163,0.194,0.35,0.2843,0.241,0.0155
2067,C28,1391.599976,1080.85,0.2508,0.018856,-0.012719,0.006136,8.3000002,15.5,105,109,160,105,-0.207,-0.1967,-0.1375,0.1004,0.1868,0.1845,0.3974,0.2976,0.2848,0.0471
2068,C28,1340.300049,1080.86,0.1494,0.008052,-0.011106,-0.003054,9.8999996,18.8999996,100,96,141,95,-0.2155,-0.1967,-0.1358,0.1556,0.2514,0.3128,0.4474,0.3807,0.2941,0.0582
2069,C28,1515.400024,1080.91,0.1157,0.018793,-0.012958,0.005835,9.1000004,18.5,96,92,124,89,-0.214,-0.2032,-0.1479,0.157,0.2527,0.3472,0.451,0.3725,0.2814,0.0729
2070,C28,1298.5,1080.91,0.1627,0.00158,-0.001523,0.000057,9.1000004,19.7999992,96,92,129,90,-0.218,-0.2016,-0.1377,0.1404,0.2391,0.3265,0.4268,0.3725,0.3018,0.0909
2071,C28,1317.300049,1080.89,0.2626,0.005823,-0.001537,0.004287,9,19.8999996,96,90,133,89,-0.2109,-0.1922,-0.1341,0.1493,0.2391,0.3198,0.4581,0.3793,0.3494,0.071
2072,C28,1306.300049,1080.81,0.3501,-0.017098,0.004195,-0.012903,8.8000002,18.6000004,96,98,137,93,-0.2229,-0.197,-0.1409,0.1884,0.2597,0.3125,0.4545,0.43,0.3252,0.0621
2073,C28,925.5,1080.8,0.3011,-0.009778,-0.001024,-0.010802,6.6999998,12.1999998,94,103,155,102,-0.2204,-0.203,-0.1592,0.0826,0.2686,0.3191,0.3636,0.3706,0.2121,0.0162
2074,C28,540.2999878,1080.82,0.1441,-0.00094,0.001053,0.000113,6.9000001,11.6999998,100,107,155,100,-0.2229,-0.2119,-0.1592,0.0273,0.2398,0.1937,0.3878,0.2626,0.2125,0.0743
2075,C28,540.7000122,1080.87,0.3188,-0.018202,0.022369,0.004167,6.9000001,13.3999996,98,105,153,100,-0.2154,-0.2074,-0.1579,0.0512,0.1512,0.1728,0.3919,0.3508,0.2405,0.1176
2076,C28,835.5,1081,0.5131,0.020899,-0.000321,0.020578,6.4000001,13.3000002,98,101,158,103,-0.2293,-0.2059,-0.1688,0.0136,0.1462,0.1649,0.3816,0.3706,0.2357,0.1047
2077,C28,836.0999756,1081.05,0.5111,0.020755,-0.015515,0.00524,7.1999998,16.3999996,102,114,162,106,-0.2166,-0.2155,-0.1484,0.1415,0.125,0.1472,0.3718,0.3869,0.2405,0.0761
2078,C28,926.7999878,1081.05,0.5064,0.002425,-0.009538,-0.007113,7.1999998,18.7000008,107,113,162,106,-0.224,-0.21,-0.1847,0.0364,0.0582,0.1937,0.3168,0.3463,0.1412,0.0556
2079,C28,1260.900024,1081.17,0.7751,0.003768,-0.002307,0.001461,6.4000001,17.1000004,100,100,150,100,-0.2138,-0.2058,-0.1742,0.0636,0.1609,0.2105,0.4156,0.3269,0.1875,0.0761
2080,C28,1136.199951,1081.42,0.8785,0.008338,-0.010368,-0.00203,5.9000001,15.5,102,110,160,103,-0.226,-0.2145,-0.1899,0.0769,0.1744,0.2124,0.3856,0.3668,0.1975,0.089
2081,C28,926.7000122,1081.66,0.703,0.011833,-0.01122,0.000613,5.8000002,16.8999996,100,104,155,103,-0.2233,-0.2148,-0.1807,0.1013,0.1492,0.2332,0.3718,0.3398,0.1905,0.0918
2082,C28,959,1081.83,0.4842,0.013202,-0.020959,-0.007757,6.0999999,16.5,102,103,150,100,-0.2121,-0.2077,-0.1765,0.0886,0.1492,0.2551,0.3711,0.3052,0.1839,0.07
2083,C28,940.5999756,1081.93,0.2593,0.045496,-0.024233,0.021263,7,15.3000002,96,102,149,96,-0.2159,-0.2151,-0.1737,0.084,0.1368,0.23,0.354,0.3023,0.1792,0.0792
2084,C28,1099.5,1081.87,0.3342,0.028801,-0.01981,0.008991,8.8999996,17.7000008,94,97,148,95,-0.22,-0.2167,-0.1463,0.1528,0.1443,0.25,0.3293,0.3333,0.1461,0.0521
2085,C28,1083.900024,1081.76,0.4012,0.040545,-0.018223,0.022322,8.6000004,15.8000002,92,98,150,98,-0.2215,-0.2109,-0.1771,0.1556,0.1667,0.2637,0.4088,0.318,0.2,0.11
2086,C28,938.2999878,1081.61,0.4248,0.038501,-0.00788,0.030621,5.6999998,12.3000002,100,103,158,103,-0.2107,-0.2077,-0.1765,0.0948,0.1809,0.2362,0.354,0.2727,0.1886,0.1122
2087,C28,959.2999878,1081.36,0.5913,0.005699,-0.005636,0.000062,4.6999998,11.8999996,100,112,175,110,-0.1903,-0.2061,-0.1792,0.029,0.1263,0.1818,0.3208,0.2636,0.1954,0.0882
2088,C28,697.9000244,1081.11,0.3991,-0.0203,0.013231,-0.007068,3.8,12.6999998,105,116,191,116,-0.1849,-0.2031,-0.1834,0.0124,0.0466,0.1176,0.2805,0.2909,0.2299,0.0964
2141,C28,773,1081.13,0.2894,-0.004303,0.004491,0.000187,10.3000002,16.5,104,116,180,115,-0.2372,-0.2105,-0.1585,-0.0764,-0.0583,-0.0508,0.2203,0.1674,0.1064,-0.0667
2142,C28,1097.400024,1081.03,0.2033,0.012561,-0.007799,0.004762,10.3999996,19.6000004,107,117,181,113,-0.2226,-0.221,-0.1705,-0.0425,0.0237,0.0679,0.2159,0.2258,0.129,-0.0385
2143,C28,966,1080.95,0.2495,0.026572,-0.018091,0.008481,9.3000002,18.7999992,105,117,178,113,-0.2136,-0.2167,-0.1758,-0.057,0.0142,0.0977,0.1667,0.2315,0.1243,-0.0577
2144,C28,923.7999878,1080.87,0.2371,0.006063,0.00146,0.007522,8.8000002,14.6999998,105,109,167,105,-0.2292,-0.2109,-0.1713,-0.012,-0.0097,0.0642,0.1397,0.2146,0.1556,-0.0385
2145,C28,1151.599976,1080.85,0.1338,0.002241,-0.00511,-0.002869,10.6000004,17.8999996,105,103,151,100,-0.2014,-0.1969,-0.1771,0.029,0.0466,0.1881,0.2299,0.2617,0.2941,0.0794
2146,C28,1403.699951,1080.88,0.1298,0.02049,-0.009174,0.011317,10.3999996,20.2000008,102,106,145,99,-0.2113,-0.2077,-0.1463,0.0204,0.2737,0.24,0.4805,0.2661,0.2717,0.0909
2147,C28,1275.099976,1080.83,0.171,0.003219,-0.004596,-0.001377,10.1000004,20,100,99,153,100,-0.2098,-0.2151,-0.1394,0.0204,0.2391,0.2462,0.4615,0.3854,0.2571,0.0929
2148,C28,1180.400024,1080.79,0.1807,0.009727,-0.00439,0.005337,9.8999996,19.7000008,100,103,162,106,-0.2267,-0.2148,-0.1548,0.004,0.2,0.2315,0.4615,0.3883,0.1751,0.0532
2149,C28,702.7000122,1080.71,0.1917,-0.017774,0.011606,-0.006168,8.5,14.5,100,118,177,114,-0.2298,-0.2183,-0.1707,0.0917,0.1135,0.1782,0.3333,0.3695,0.0471,0.0313
2150,C28,284.7999878,1080.71,0.1715,-0.022316,0.009616,-0.0127,7.0999999,10.6999998,107,117,185,118,-0.2399,-0.2254,-0.1705,-0.0127,-0.0151,0.1813,0.1765,0.2113,0.1412,0.0109
2151,C28,272.8999939,1080.8,0.2215,-0.01421,0.009552,-0.004658,7,10.8999996,105,112,174,112,-0.2336,-0.2254,-0.1625,-0.0775,0.0213,0.0388,0.2099,0.1071,0.2025,-0.0309
2154,C28,739.4000244,1081.18,0.2477,0.009835,-0.006264,0.003571,6.1999998,16,102,118,184,114,-0.2248,-0.2251,-0.1828,-0.0861,-0.0698,0.0288,0.2262,0.2166,0.1412,0.0879
2155,C28,843.2999878,1081.36,0.6256,0.019537,0.009676,0.029213,6.3000002,17.3999996,104,106,160,104,-0.2258,-0.2239,-0.1879,-0.0275,0.0588,0.0927,0.2919,0.2358,0.1696,0.0645
2156,C28,1070.5,1081.67,0.5584,0.051713,-0.022008,0.029705,7.5999999,15.8000002,98,103,149,95,-0.2222,-0.206,-0.1856,0.0283,0.0632,0.1457,0.3121,0.3234,0.1908,0.0619
2157,C28,1052.699951,1081.87,0.3566,0.046076,-0.023921,0.022155,9.1999998,17.6000004,92,97,140,92,-0.2185,-0.2119,-0.1716,0.082,0.0995,0.202,0.325,0.3235,0.1932,0.0558
2158,C28,985.5999756,1081.95,0.1014,0.02017,-0.015023,0.005147,9.1000004,17.2999992,90,96,145,92,-0.2245,-0.2031,-0.1543,0.1111,0.101,0.23,0.3292,0.2991,0.1798,0.0196
2159,C28,921.5,1081.96,0.0573,0.00891,-0.005578,0.003332,11.6000004,20,88,95,140,94,-0.2162,-0.2016,-0.1713,0.1102,0.0936,0.2487,0.3006,0.3113,0.1954,0.0606
2160,C28,979,1081.93,0.1631,0.017226,-0.012419,0.004806,13.6999998,20.5,94,92,146,92,-0.2083,-0.2016,-0.1463,0.0992,0.1551,0.2487,0.375,0.2991,0.2139,0.07
2161,C28,791.5,1081.79,0.3392,0.005191,-0.007904,-0.002713,10.3000002,17.8999996,94,95,146,94,-0.2113,-0.2126,-0.1617,0.0833,0.1551,0.2323,0.4051,0.372,0.2047,0.0439
2162,C28,756.0999756,1081.58,0.5082,0.001633,-0.010724,-0.009091,6.6999998,14.8999996,100,109,162,105,-0.2028,-0.2124,-0.1724,-0.0116,0.0612,0.1724,0.325,0.3462,0.1954,0.0439
2163,C28,901.0999756,1081.3,0.5338,-0.022125,0.011054,-0.011072,5.3000002,12.8999996,104,115,182,114,-0.2014,-0.2016,-0.1798,0.029,-0.0048,0.0909,0.2875,0.3081,0.2273,0.0521
2164,C28,816.2999878,1081.08,0.3485,-0.003362,0.003344,-0.000018,4.6999998,13.1999998,107,117,191,116,-0.1849,-0.2016,-0.1848,0.004,0,0.1386,0.2485,0.3023,0.1848,0.0792
2217,C28,899.4000244,1081.12,0.2441,0.010422,0.003144,0.013566,10.6000004,21.2999992,107,121,189,121,-0.2252,-0.2061,-0.1746,0.0325,0.0577,0.1691,0.2135,0.2466,0.1088,0.0239
2218,C28,955.2999878,1081.02,0.2884,0.019541,-0.008202,0.011339,10.3000002,20.6000004,107,118,177,113,-0.2148,-0.2151,-0.1758,0.0539,0.0854,0.1724,0.2299,0.1525,0.0928,0.0594
2219,C28,860.5,1080.89,0.2256,-0.013842,0.00137,-0.012472,8.8000002,20.8999996,104,112,166,108,-0.2174,-0.2031,-0.1784,0.0081,0.08,0.1724,0.2558,0.1525,0.117,0.0594
2220,C28,680.7000122,1080.79,0.2055,-0.037773,0.016827,-0.020946,8.3999996,15.1000004,102,103,159,101,-0.2177,-0.2077,-0.1667,-0.0543,0.0918,0.2,0.2727,0.1491,0.1333,0.0313
2221,C28,939.2999878,1080.79,0.1104,-0.005763,0.001127,-0.004636,9.3000002,17.2000008,100,101,143,95,-0.2138,-0.1969,-0.1765,-0.0164,0.117,0.0561,0.321,0.177,0.2022,0
2222,C28,1016.700012,1080.8,0.1924,0.01132,-0.005945,0.005375,9.8000002,19.7999992,100,103,151,98,-0.2165,-0.2077,-0.1724,0.042,0.1309,0.1111,0.2515,0.2321,0.2022,0.0049
2223,C28,1085.300049,1080.73,0.2884,-0.005286,-0.004149,-0.009435,9.1999998,19.8999996,98,99,149,99,-0.2218,-0.2107,-0.1724,0.069,0.164,0.1841,0.2814,0.2844,0.1977,0.0148
2224,C28,1199.400024,1080.69,0.2707,0.006228,-0.002805,0.003423,9,16.7000008,100,100,148,98,-0.2189,-0.2031,-0.1676,0.083,0.164,0.206,0.2471,0.2364,0.1602,0.0297
2225,C28,631.4000244,1080.66,0.1213,-0.007561,0.007123,-0.000439,8.8999996,13.8999996,104,104,152,102,-0.2107,-0.223,-0.1609,-0.0121,0.1489,0.2121,0.1525,0.1026,0.057,0.0206
2226,C28,427.2000122,1080.7,0.2001,0.001635,0.005873,0.007508,7.8000002,10.3999996,102,104,159,104,-0.2308,-0.2313,-0.172,-0.0758,0.0619,0.0577,0.0745,0.024,0.0251,-0.0704
2227,C28,463.2000122,1080.81,0.2314,0.008733,0.000115,0.008848,7.5999999,10.6999998,109,115,189,118,-0.2476,-0.223,-0.1868,-0.0889,-0.0798,-0.0317,0.0359,0.0391,0.0619,-0.1041
2230,C28,767.5999756,1081.07,0.3576,-0.0353,0.010626,-0.024674,6.6999998,15.1000004,102,110,169,103,-0.2387,-0.2103,-0.1676,-0.0418,-0.0242,-0.0044,0.3049,0.2464,0.1657,0.0404
2231,C28,950.7999878,1081.32,0.7442,-0.008922,0.005528,-0.003394,6.5999999,17.6000004,100,111,170,108,-0.22,-0.2148,-0.1751,0.0122,0.0152,0.0909,0.2919,0.3103,0.1954,0.0404
2232,C28,1022,1081.66,0.4958,0.023052,-0.017231,0.00582,8.8999996,16.7000008,98,98,148,95,-0.2252,-0.2193,-0.1573,0.0763,0.0785,0.1919,0.358,0.3171,0.2045,0.0452
2233,C28,941.7000122,1081.86,0.3087,0.018591,-0.011309,0.007282,11.1000004,19.2000008,94,93,137,91,-0.2226,-0.2148,-0.1492,0.1148,0.1623,0.2551,0.3659,0.3019,0.209,0.0485
2234,C28,842.7999878,1081.93,0.1409,0.02327,-0.013978,0.009292,12.1999998,19.7000008,90,92,140,90,-0.2267,-0.2336,-0.1366,0.102,0.1728,0.2923,0.362,0.3081,0.1889,0.0097
2235,C28,730.7000122,1081.92,0.1555,0.004422,-0.010829,-0.006407,15.8000002,21.2999992,88,85,139,91,-0.2256,-0.2279,-0.1505,0.0909,0.1728,0.22,0.3174,0.2535,0.1429,-0.0095
2236,C28,758.4000244,1081.92,0.1469,0.024578,-0.016386,0.008192,16.5,21.3999996,90,97,145,94,-0.2215,-0.2148,-0.163,0.0837,0.0777,0.21,0.2771,0.2258,0.1381,-0.0498
2237,C28,790,1081.79,0.3752,0.001775,-0.004781,-0.003006,12.8999996,19.2000008,92,101,169,106,-0.1973,-0.2274,-0.163,0.0763,0.0577,0.2161,0.2069,0.2535,0.117,-0.0133
2238,C28,681.2999878,1081.59,0.4298,-0.002371,-0.008496,-0.010866,6.4000001,15.1000004,102,115,187,114,-0.2372,-0.2394,-0.1813,0.0264,0.0091,0.1724,0.2,0.2535,0.1429,-0.0044
2239,C28,800.2000122,1081.36,0.5754,-0.004982,-0.006943,-0.011925,5.8000002,13,105,113,185,112,-0.2298,-0.2197,-0.164,-0.0667,-0.0396,0.0884,0.2209,0.2364,0.1892,0.0265
2240,C28,789.5,1081.1,0.4944,-0.038978,0.021211,-0.017767,5.5,13.8000002,105,110,179,113,-0.215,-0.2193,-0.164,-0.0701,-0.0498,0.0849,0.2398,0.2308,0.1848,0.0971
2296,C28,1068.400024,1081.05,0.418,-0.023317,0.017656,-0.005661,8.6999998,21,104,115,180,116,-0.2252,-0.2031,-0.1648,0.0948,0.0777,0.202,0.3214,0.3146,0.2254,0.0619
2297,C28,786.9000244,1080.95,0.2204,-0.01094,0.01168,0.00074,8.1999998,14.1999998,104,107,159,104,-0.2083,-0.1984,-0.1494,0.0644,0.1368,0.202,0.2209,0.2108,0.1839,0.0256
2298,C28,998.0999756,1080.89,0.1507,0.013626,-0.004289,0.009337,7.9000001,17.7999992,98,98,146,97,-0.2189,-0.1969,-0.1573,0.083,0.1146,0.2261,0.2976,0.2778,0.2209,0.0206
2299,C28,1026.300049,1080.82,0.1853,0.011662,0.000902,0.012564,7.5999999,18,102,97,144,94,-0.2165,-0.2062,-0.1617,0.0333,0.1596,0.2653,0.354,0.277,0.25,0.0606
2300,C28,1146.800049,1080.76,0.207,0.014937,-0.017187,-0.00225,9.1000004,20.1000004,96,97,136,91,-0.2095,-0.2016,-0.1585,0.0696,0.172,0.2615,0.4013,0.3268,0.1798,0.05
2301,C28,1058.5,1080.67,0.3586,0.00688,-0.00806,-0.00118,8.6000004,18.3999996,94,96,135,90,-0.215,-0.2016,-0.1724,0.0823,0.1596,0.2887,0.3455,0.3333,0.2045,0.0667
2302,C28,1170.5,1080.59,0.3125,-0.009775,0.008168,-0.001607,9.1000004,20.7000008,98,92,130,87,-0.2082,-0.2031,-0.1667,0.0877,0.1765,0.2784,0.354,0.2364,0.2486,0.0619
2303,C28,1103.199951,1080.55,0.2513,-0.026499,0.010584,-0.015915,8.6000004,17.2999992,98,92,129,85,-0.2136,-0.2016,-0.1566,0.083,0.163,0.2513,0.321,0.2432,0.2486,0.0938
2304,C28,1097,1080.6,0.1716,-0.003278,-0.006898,-0.010176,9.3999996,15.3000002,96,91,123,83,-0.2082,-0.206,-0.1566,0.0783,0.1551,0.2551,0.3049,0.2364,0.2316,0.1053
2305,C28,842.0999756,1080.66,0.1741,-0.011376,0.01161,0.000234,7.5,13.1999998,96,92,122,85,-0.2298,-0.2206,-0.1716,0.0336,0.1676,0.0874,0.2426,0.1186,0.0097,-0.0357
