,ID,FIELD,YLD03,ELE,SLOPE,CURV,PRO,PLAN,EC_SH,EC_DP,BAND1,BAND2,BAND3,BAND4,VI01_616,VI01_624,VI01_710,VI01_827,VI01_912
829,2535,C28,1163,1080.47,0.2924,0.010422,-0.010638,-0.000216,12.0,20.8999996,92,87,119,81,-0.1831,-0.1799,0.0423,0.4792,0.2813
830,2536,C28,971,1080.47,0.2311,0.01501,-0.012363,0.002646,11.1000004,17.7999992,92,87,116,80,-0.1946,-0.1741,0.018,0.4845,0.3617
831,2537,C28,864,1080.46,0.1799,0.004905,-0.00567,-0.000766,10.1999998,16.5,96,92,130,87,-0.2018,-0.1713,0.0218,0.5104,0.369
832,2538,C28,905,1080.46,0.1469,-0.003534,0.002506,-0.001029,8.300000200000001,16.0,98,95,136,90,-0.2103,-0.1829,0.0218,0.5313,0.3579
833,2539,C28,832,1080.46,0.0947,-0.021689,0.011575,-0.010115,7.8000002,15.800000199999998,98,95,146,97,-0.2218,-0.1797,0.0086,0.4545,0.4054
834,2540,C28,679,1080.51,0.1792,-0.016489,0.005551,-0.010938,6.900000099999999,13.6000004,98,99,152,100,-0.2263,-0.188,0.0043,0.5104,0.3904
835,2541,C28,668,1080.64,0.3951,-0.02812,0.024482,-0.003638,6.6999998,13.800000199999998,96,100,144,97,-0.2263,-0.186,0.0175,0.5,0.4118
836,2542,C28,836,1080.94,0.6399,0.014029,-0.010364,0.003665,8.6999998,17.7000008,94,93,141,90,-0.2018,-0.1774,0.0228,0.4749,0.3587
837,2543,C28,1004,1081.14,0.3264,0.013215,0.001633,0.014848,9.8999996,18.6000004,88,90,131,84,-0.2054,-0.1885,0.0374,0.4719,0.3039
838,2544,C28,985,1081.13,0.4076,-0.023418,0.022113,-0.001304,11.3999996,21.1000004,88,91,127,86,-0.2018,-0.1885,0.0182,0.4382,0.2889
839,2545,C28,831,1081.09,0.3459,0.000245,0.000108,0.000354,10.1999998,22.0,90,87,123,83,-0.2072,-0.1837,0.0374,0.4409,0.2857
840,2546,C28,925,1081.01,0.5462,-0.001931,-0.004037,-0.005967,11.3000002,23.3999996,86,86,124,81,-0.1963,-0.1736,0.0377,0.4505,0.2896
841,2547,C28,874,1080.93,0.6186,0.000395,0.007733,0.008128,10.8000002,22.0,88,90,132,88,-0.2124,-0.1918,-0.0132,0.4505,0.3005
842,2548,C28,811,1080.77,0.9294,-0.036933,0.007589,-0.029344,9.1999998,17.8999996,88,90,135,91,-0.2255,-0.2154,-0.1059,0.4497,0.3158
843,2549,C28,667,1080.69,1.2567,-0.058992,0.016695,-0.042296,7.400000099999999,14.3999996,94,91,148,96,-0.2295,-0.2177,-0.1515,0.1981,0.2808
844,2550,C28,696,1080.92,1.4992,0.04766,-0.028582,0.019078,6.4000001,11.6000004,98,106,157,105,-0.2389,-0.2234,-0.1429,0.1781,0.29
845,2602,C28,1359,1080.8,0.2446,-0.012779,0.009423,-0.003357,10.3000002,22.3999996,92,93,127,90,-0.1848,-0.1703,0.0667,0.5577,0.5052
846,2603,C28,1402,1080.71,0.1897,0.001848,-0.001323,0.000525,12.0,25.3999996,94,92,123,84,-0.1848,-0.1624,0.0865,0.5805,0.4167
847,2604,C28,1361,1080.6,0.264,0.010136,-0.011424,-0.001288,12.8999996,26.0,94,90,121,83,-0.1887,-0.1703,0.0667,0.5665,0.3757
848,2605,C28,1281,1080.46,0.3472,-0.002742,0.003336,0.000594,11.1999998,22.0,90,89,115,82,-0.1848,-0.1565,0.0521,0.5408,0.4254
849,2606,C28,1194,1080.35,0.1893,-0.018365,0.007768,-0.010597,11.0,21.2999992,88,89,118,82,-0.1848,-0.1709,0.0628,0.4921,0.3333
850,2607,C28,1224,1080.35,0.1895,-0.002849,0.003911,0.001062,12.8000002,24.7999992,92,93,119,84,-0.1887,-0.1688,0.0622,0.4973,0.3226
851,2608,C28,1153,1080.35,0.2351,0.010409,-0.003678,0.006731,12.6000004,23.7000008,94,87,118,79,-0.1907,-0.178,0.028,0.4545,0.3587
852,2609,C28,1066,1080.3,0.2982,-0.019515,0.009109,-0.010405,12.3999996,22.0,94,84,118,77,-0.1831,-0.166,0.0332,0.4681,0.3296
853,2610,C28,1328,1080.31,0.3124,-0.014332,0.006003,-0.00833,12.5,20.2999992,90,84,120,81,-0.1907,-0.1624,0.0275,0.4715,0.377
854,2611,C28,1227,1080.36,0.2073,-0.002575,0.000571,-0.002004,13.199999800000002,19.5,92,90,118,81,-0.1946,-0.1646,0.0459,0.5026,0.3583
855,2612,C28,1046,1080.4,0.1483,0.001962,-0.004558,-0.002596,11.5,18.0,94,89,128,86,-0.2,-0.1811,0.045,0.5052,0.3583
856,2613,C28,985,1080.45,0.1459,0.009072,-0.003128,0.005944,9.3000002,16.600000400000003,96,94,144,95,-0.2167,-0.17,0.0218,0.5183,0.3913
857,2614,C28,680,1080.53,0.1726,0.004714,0.003049,0.007763,7.3000002,14.300000199999998,96,96,146,95,-0.2149,-0.2015,-0.0128,0.5077,0.4
858,2615,C28,696,1080.65,0.374,-0.012445,0.02115,0.008704,7.400000099999999,14.8999996,94,93,137,89,-0.2018,-0.1858,0.027,0.4946,0.326
859,2616,C28,1084,1080.92,0.599,0.036281,-0.013467,0.022813,10.3000002,19.2000008,94,89,133,89,-0.1946,-0.175,0.061,0.4545,0.2418
860,2617,C28,959,1081.06,0.2504,0.035512,-0.01449,0.021023,12.3999996,21.3999996,86,89,128,84,-0.2,-0.1667,0.0423,0.4317,0.2757
861,2618,C28,1015,1081.0,0.2461,0.000504,-0.004685,-0.004181,13.300000199999998,23.1000004,90,90,121,83,-0.1963,-0.1736,0.0138,0.4475,0.2283
862,2619,C28,1007,1080.9,0.4472,0.002551,-0.006071,-0.00352,13.199999800000002,25.1000004,88,86,114,78,-0.1831,-0.1695,0.0577,0.4382,0.3631
863,2620,C28,961,1080.77,0.3904,-0.037888,0.024703,-0.013185,13.300000199999998,23.6000004,88,84,120,78,-0.1887,-0.173,0.0329,0.4545,0.2921
864,2621,C28,895,1080.7,0.427,0.010872,-0.003359,0.007513,14.699999800000002,23.2999992,86,85,124,82,-0.1944,-0.1681,0.0,0.4637,0.2973
865,2622,C28,959,1080.47,0.7405,-0.011717,-0.002646,-0.014363,13.3999996,20.5,88,84,119,82,-0.2159,-0.1837,-0.0177,0.4457,0.2973
866,2623,C28,962,1080.18,0.8119,-0.069237,0.020276,-0.048961,11.6000004,18.2999992,94,92,134,91,-0.2121,-0.1968,-0.0179,0.4213,0.3514
867,2624,C28,1024,1080.22,1.1271,-0.083774,0.050289,-0.033484,8.5,16.399999599999997,94,87,127,78,-0.2105,-0.1951,-0.0696,0.407,0.3118
868,2673,C28,1299,1080.66,0.2608,0.004768,-0.006564,-0.001795,10.6999998,23.1000004,94,95,129,87,-0.1848,-0.1602,0.0628,0.5102,0.3403
869,2674,C28,1430,1080.52,0.385,0.005014,-0.006073,-0.00106,12.5,25.1000004,94,90,118,83,-0.1831,-0.1602,0.061,0.5102,0.3583
870,2675,C28,1272,1080.36,0.3085,-0.014264,0.011827,-0.002437,11.6000004,23.3999996,90,89,113,82,-0.1887,-0.183,0.0381,0.5152,0.4054
871,2676,C28,1379,1080.29,0.1019,-0.004562,0.00323,-0.001332,11.8000002,21.7000008,96,85,122,84,-0.1848,-0.176,0.0531,0.4845,0.3333
872,2677,C28,1227,1080.27,0.1105,-0.002425,9.1e-05,-0.002334,12.3999996,22.7999992,92,88,121,83,-0.1887,-0.1638,0.0531,0.4863,0.3333
873,2678,C28,1277,1080.24,0.1826,-0.005761,0.004731,-0.00103,13.5,25.2999992,96,86,112,80,-0.1848,-0.1638,0.0583,0.4688,0.377
874,2679,C28,1140,1080.2,0.122,-0.012875,0.007393,-0.005482,13.0,21.7000008,90,84,111,80,-0.1887,-0.1674,0.0686,0.4973,0.3736
875,2680,C28,1102,1080.22,0.1261,-0.015088,0.008871,-0.006216,12.1999998,21.0,90,85,123,82,-0.1831,-0.1574,0.0521,0.4783,0.2717
876,2681,C28,1110,1080.29,0.1252,0.001444,-0.000658,0.000786,11.8000002,21.6000004,94,84,115,81,-0.1907,-0.1646,0.0423,0.4652,0.2928
877,2682,C28,1152,1080.32,0.1509,-0.017937,0.012128,-0.005809,12.5,20.7999992,96,83,119,79,-0.1963,-0.1755,0.0415,0.5161,0.3296
878,2683,C28,1136,1080.39,0.2523,-0.012044,0.003104,-0.008939,11.0,18.3999996,98,90,126,85,-0.2052,-0.1807,0.0545,0.5127,0.3407
879,2684,C28,964,1080.5,0.2,0.006664,-0.004647,0.002017,8.1000004,15.0,98,87,126,86,-0.2152,-0.1843,0.027,0.5155,0.3667
880,2685,C28,976,1080.59,0.3049,-0.013992,0.015325,0.001333,8.199999799999999,17.5,88,86,125,83,-0.2072,-0.1852,0.0463,0.5351,0.3184
881,2686,C28,965,1080.78,0.5177,0.014184,0.004295,0.018479,11.3000002,22.2000008,92,86,130,85,-0.2055,-0.1618,0.055,0.4807,0.2366
882,2687,C28,908,1080.91,0.4047,0.023787,-0.007668,0.016119,13.8999996,23.1000004,88,89,132,85,-0.2,-0.1855,0.0419,0.4286,0.164
883,2688,C28,737,1080.89,0.2562,0.001012,0.008064,0.009077,14.800000199999998,27.100000399999995,88,87,124,82,-0.2018,-0.1803,0.0278,0.4239,0.1828
884,2689,C28,875,1080.79,0.2556,-0.025967,0.007823,-0.018144,14.3999996,27.2000008,88,85,119,82,-0.1831,-0.1632,0.0228,0.4302,0.2299
885,2690,C28,992,1080.69,0.177,-0.015944,0.006641,-0.009303,15.0,25.1000004,88,85,125,83,-0.1907,-0.177,0.0329,0.4652,0.2757
886,2691,C28,1050,1080.59,0.3146,-0.000886,-0.013867,-0.014752,16.0,25.0,90,85,128,82,-0.1946,-0.1721,0.0381,0.4516,0.2421
887,2692,C28,1022,1080.34,0.7016,0.01311,-0.02305,-0.00994,14.5,22.7999992,88,82,118,80,-0.2054,-0.1736,0.028,0.3913,0.262
888,2693,C28,1064,1079.96,0.668,-0.045245,0.02074,-0.024505,14.0,20.5,90,85,114,82,-0.2,-0.1667,0.0142,0.4974,0.2688
889,2741,C28,1162,1080.6,0.3602,0.008082,-0.00849,-0.000408,11.5,26.399999600000005,98,95,135,90,-0.1848,-0.1674,0.0605,0.5026,0.3909
890,2742,C28,1345,1080.41,0.403,-0.011172,0.006789,-0.004382,12.8999996,25.8999996,96,91,118,84,-0.1887,-0.1616,0.0769,0.4947,0.3717
891,2743,C28,1541,1080.27,0.213,-0.016701,0.012364,-0.004337,14.699999800000002,28.100000399999995,94,90,116,80,-0.1887,-0.166,0.0622,0.4688,0.3085
892,2744,C28,1304,1080.23,0.1315,-0.002248,-0.001048,-0.003296,14.6000004,27.5,96,86,119,80,-0.1887,-0.1674,0.0521,0.4845,0.3298
893,2745,C28,1209,1080.22,0.16,0.010598,-0.003269,0.007329,12.5,22.6000004,92,85,120,82,-0.1963,-0.1709,0.0377,0.5026,0.3846
894,2746,C28,1276,1080.18,0.1413,-0.004646,0.002996,-0.001649,12.5,23.5,94,85,113,81,-0.177,-0.1602,0.0777,0.5104,0.2967
895,2747,C28,1299,1080.15,0.1036,-0.011647,0.00432,-0.007327,14.0,24.2999992,88,83,109,79,-0.1848,-0.166,0.0622,0.4921,0.3
896,2748,C28,1199,1080.19,0.1805,-9.5e-05,0.002442,0.002346,13.0,24.3999996,90,84,120,81,-0.1831,-0.161,0.0419,0.508,0.2967
897,2749,C28,1143,1080.26,0.1606,0.012112,-0.008077,0.004035,11.8999996,22.5,94,86,119,82,-0.1831,-0.161,0.0718,0.5104,0.326
898,2750,C28,1156,1080.29,0.0862,0.002956,-0.004088,-0.001132,12.3999996,22.3999996,92,85,113,81,-0.1907,-0.1597,0.0561,0.5079,0.3371
899,2751,C28,1111,1080.35,0.1843,0.00217,0.002043,0.004213,11.8999996,20.6000004,94,87,116,82,-0.2018,-0.1653,0.0463,0.5155,0.3297
900,2752,C28,993,1080.43,0.155,0.00688,3.4e-05,0.006914,11.3000002,19.8999996,90,85,117,82,-0.207,-0.1789,0.0423,0.5155,0.3596
901,2753,C28,1096,1080.49,0.2698,-0.010693,0.009388,-0.001305,11.8999996,22.2999992,88,84,120,81,-0.2018,-0.173,0.0561,0.4754,0.2928
902,2754,C28,1025,1080.61,0.3742,-0.013106,0.008073,-0.005034,13.0,23.6000004,88,84,128,82,-0.2018,-0.1715,0.0718,0.4607,0.224
903,2755,C28,891,1080.72,0.3467,-0.030029,0.007667,-0.022362,14.199999800000002,25.2000008,88,86,131,82,-0.2018,-0.1673,0.0235,0.4208,0.1892
904,2756,C28,726,1080.84,0.1983,0.007589,-0.009723,-0.002135,14.0,26.1000004,94,85,125,83,-0.2018,-0.1721,0.0045,0.3297,0.1579
905,2757,C28,722,1080.84,0.212,0.021446,-0.008071,0.013374,14.800000199999998,27.7999992,92,85,126,84,-0.2,-0.1793,0.032,0.4365,0.1667
906,2758,C28,926,1080.72,0.2954,0.011935,-0.000975,0.01096,16.0,26.2000008,88,85,127,84,-0.1946,-0.1707,0.0182,0.369,0.2275
907,2759,C28,995,1080.57,0.3839,0.035179,-0.021546,0.013633,17.7000008,25.2999992,88,86,128,84,-0.1911,-0.1707,0.0275,0.3946,0.1897
908,2760,C28,828,1080.27,0.8784,0.033433,-0.02131,0.012124,16.0,25.8999996,86,82,125,82,-0.1892,-0.1673,0.0137,0.4033,0.2366
909,2761,C28,1053,1079.82,0.6869,-0.04735,0.03861,-0.00874,14.5,22.5,94,85,116,83,-0.1884,-0.1695,-0.0048,0.3946,0.1892
910,2804,C28,1443,1080.34,0.3527,-0.018902,0.010475,-0.008427,13.1000004,27.0,96,87,124,86,-0.1827,-0.1775,0.0476,0.4898,0.4874
911,2805,C28,1407,1080.22,0.1399,-0.013174,0.007728,-0.005447,14.0,27.899999600000005,94,85,122,81,-0.1905,-0.1674,0.066,0.4796,0.3472
912,2806,C28,1512,1080.18,0.1128,0.001479,-0.001506,-2.7e-05,15.1000004,29.2000008,88,85,114,80,-0.1905,-0.163,0.0769,0.5,0.3511
913,2807,C28,1303,1080.14,0.1306,-0.009319,0.00383,-0.005489,13.6000004,23.2000008,98,85,110,80,-0.1905,-0.1739,0.0673,0.5054,0.3011
914,2808,C28,1269,1080.13,0.0935,-0.00081,0.001941,0.001132,13.800000199999998,25.2999992,86,85,110,80,-0.1827,-0.1724,0.098,0.4866,0.3333
915,2809,C28,1239,1080.14,0.0506,-0.001008,0.001911,0.000903,14.3999996,25.7999992,90,85,109,78,-0.1848,-0.1552,0.0616,0.4811,0.3005
916,2810,C28,1185,1080.15,0.0707,-0.011662,0.007514,-0.004148,15.0,26.2000008,90,85,115,78,-0.1848,-0.1515,0.0769,0.5135,0.3
917,2811,C28,1196,1080.18,0.1489,-0.014441,0.01062,-0.003822,12.8999996,24.7999992,92,88,120,79,-0.1907,-0.1638,0.0516,0.5187,0.3077
918,2812,C28,1176,1080.23,0.177,-0.009404,0.001527,-0.007877,11.3000002,20.3999996,90,87,117,80,-0.1944,-0.175,0.0711,0.5079,0.337
919,2813,C28,1192,1080.31,0.1948,-0.005041,0.000261,-0.00478,11.3000002,21.7000008,92,85,116,81,-0.2055,-0.1784,0.0711,0.5183,0.3146
920,2814,C28,1025,1080.38,0.1054,0.002569,-0.003339,-0.00077,11.8000002,22.5,86,85,117,80,-0.1963,-0.1674,0.0561,0.4921,0.2857
921,2815,C28,1123,1080.43,0.1822,-0.028256,0.017157,-0.011099,13.0,25.6000004,84,85,120,82,-0.1887,-0.1709,0.061,0.4866,0.2697
922,2816,C28,975,1080.56,0.3001,0.000452,-0.002521,-0.002069,12.5,24.1000004,88,85,123,81,-0.2,-0.161,0.0463,0.5027,0.2928
923,2817,C28,1056,1080.71,0.3369,-0.005177,0.004782,-0.000395,14.1000004,25.2000008,90,84,121,82,-0.2018,-0.175,0.032,0.4208,0.2376
924,2818,C28,918,1080.86,0.2054,0.032339,-0.022795,0.009544,14.5,27.0,92,84,122,84,-0.2018,-0.1855,0.032,0.3661,0.1979
925,2819,C28,903,1080.84,0.2597,0.023024,-0.014293,0.008732,15.5,26.600000399999995,90,84,120,82,-0.2,-0.184,0.032,0.3552,0.1915
926,2820,C28,1006,1080.68,0.3748,0.000374,-0.005594,-0.00522,19.3999996,28.100000399999995,88,84,125,83,-0.2,-0.1653,0.0,0.4208,0.2581
927,2821,C28,1035,1080.46,0.5764,0.009005,-0.020085,-0.011079,17.1000004,26.2000008,88,84,125,82,-0.1892,-0.175,0.0326,0.377,0.2021
928,2822,C28,1007,1080.11,0.8713,0.000389,-0.001806,-0.001417,15.699999800000002,27.899999600000005,90,86,121,84,-0.1827,-0.1739,0.0047,0.3333,0.1828
929,2861,C28,1502,1080.18,0.2137,-0.001681,-0.000999,-0.00268,14.1000004,24.6000004,94,85,114,79,-0.1905,-0.1674,0.0577,0.4536,0.3776
930,2862,C28,1327,1080.11,0.2154,0.008079,-0.009066,-0.000987,14.0,26.2000008,92,83,108,76,-0.1827,-0.163,0.0718,0.5,0.3226
931,2863,C28,1448,1080.08,0.192,0.006533,-0.010126,-0.003593,14.3999996,25.5,88,81,106,77,-0.1887,-0.1515,0.0718,0.4819,0.3481
932,2864,C28,1373,1080.09,0.1273,0.002139,-0.006762,-0.004623,16.7999992,30.7000008,90,84,107,78,-0.177,-0.1624,0.0762,0.4947,0.2796
933,2865,C28,1288,1080.13,0.0957,0.003397,-0.002096,0.001301,16.5,29.100000399999995,88,85,105,76,-0.1887,-0.1466,0.0711,0.4792,0.2541
934,2866,C28,1248,1080.15,0.0572,0.008651,-0.006288,0.002363,15.8999996,26.7999992,88,85,110,76,-0.1887,-0.1695,0.0762,0.5183,0.3077
935,2867,C28,1206,1080.16,0.0604,-0.001585,0.001512,-7.3e-05,15.0,28.5,90,84,117,78,-0.1963,-0.1502,0.0711,0.5053,0.3222
936,2868,C28,1242,1080.21,0.1387,-0.001308,0.00255,0.001242,14.3999996,27.5,92,84,115,78,-0.2018,-0.1695,0.0806,0.4894,0.3258
937,2869,C28,1256,1080.29,0.1556,0.00273,0.000587,0.003317,12.8999996,23.0,90,84,113,77,-0.2055,-0.175,0.0561,0.4811,0.3184
938,2870,C28,1099,1080.35,0.1302,0.009469,-0.004372,0.005096,12.3999996,22.2000008,90,83,112,76,-0.1963,-0.1638,0.0718,0.5054,0.3333
939,2871,C28,1163,1080.41,0.2257,2.4e-05,0.007893,0.007917,13.5,25.8999996,90,85,113,80,-0.1887,-0.1515,0.066,0.4603,0.2928
940,2872,C28,1075,1080.55,0.3452,0.01391,0.000184,0.014094,13.3999996,26.1000004,92,85,117,82,-0.2,-0.1552,0.0556,0.4378,0.2778
941,2873,C28,938,1080.72,0.3749,0.015628,-0.005196,0.010432,14.3999996,25.3999996,88,87,122,82,-0.1946,-0.1694,0.0502,0.4225,0.1684
942,2874,C28,873,1080.86,0.156,0.025981,-0.017772,0.008208,15.5,24.8999996,88,87,125,85,-0.2,-0.1789,0.0459,0.388,0.1606
943,2875,C28,1026,1080.82,0.2405,-0.010383,-0.003914,-0.014297,15.800000199999998,24.7999992,88,88,130,88,-0.1963,-0.1667,0.009,0.3797,0.1979
944,2876,C28,944,1080.69,0.3895,0.013665,-0.017407,-0.003742,15.6000004,25.3999996,88,88,126,87,-0.1946,-0.1632,-0.0046,0.3511,0.1915
945,2877,C28,924,1080.38,0.746,-0.006127,-0.010245,-0.016373,15.300000199999998,26.399999600000005,92,87,125,85,-0.2,-0.2127,-0.0335,0.3556,0.1935
946,2914,C28,1486,1079.95,0.2529,-0.026921,0.010756,-0.016165,18.0,26.2000008,86,83,101,75,-0.1845,-0.1467,0.0377,0.4764,0.2461
947,2915,C28,1389,1080.02,0.2491,-0.004578,-0.006367,-0.010945,17.8999996,28.600000399999995,88,86,105,76,-0.1792,-0.1674,0.0711,0.4545,0.2447
948,2916,C28,1381,1080.1,0.1102,0.006444,-0.007537,-0.001093,17.2000008,29.5,86,85,108,75,-0.1887,-0.1624,0.066,0.4603,0.2609
949,2917,C28,1437,1080.13,0.0557,-0.003254,-0.000334,-0.003588,18.3999996,31.7999992,88,83,109,74,-0.1848,-0.1674,0.0718,0.4681,0.2928
950,2918,C28,1363,1080.15,0.052,-0.009823,0.006289,-0.003534,16.8999996,30.600000399999995,90,81,109,78,-0.1831,-0.1502,0.066,0.4624,0.2581
951,2919,C28,1235,1080.2,0.1312,-0.003441,0.000857,-0.002584,17.3999996,33.5999985,88,81,110,79,-0.1907,-0.1695,0.0762,0.5079,0.2581
952,2920,C28,1312,1080.26,0.1201,-0.004809,0.001318,-0.003491,16.0,29.2999992,92,81,110,77,-0.1944,-0.1597,0.0566,0.5,0.2649
953,2921,C28,1141,1080.3,0.1011,-0.006275,0.004368,-0.001907,15.199999800000002,25.8999996,92,80,109,74,-0.1848,-0.1602,0.0769,0.5026,0.2717
954,2922,C28,1277,1080.35,0.1849,-0.027289,0.012939,-0.01435,16.8999996,31.399999600000005,90,82,107,77,-0.1848,-0.1502,0.0755,0.5054,0.3005
955,2923,C28,1227,1080.47,0.2766,-0.009295,0.002673,-0.006623,16.7999992,31.5,92,83,109,81,-0.1887,-0.1552,0.0909,0.4681,0.2486
956,2924,C28,1179,1080.61,0.414,-0.009918,0.014998,0.00508,15.8999996,28.600000399999995,94,86,124,85,-0.2018,-0.1624,0.0463,0.3763,0.2021
957,2925,C28,968,1080.82,0.4096,0.032542,-0.025741,0.006801,14.5,24.7000008,90,94,133,90,-0.2,-0.177,0.0467,0.3871,0.1809
958,2926,C28,847,1080.89,0.188,0.030736,-0.021621,0.009115,13.6000004,24.5,90,89,120,82,-0.1944,-0.1765,-0.0094,0.3736,0.1657
959,2956,C28,1230,1079.98,0.2349,-0.008937,0.000803,-0.008134,21.7000008,34.2000008,90,85,106,76,-0.1827,-0.1674,0.0431,0.4375,0.1765
960,2957,C28,1147,1080.08,0.1458,-0.003493,-0.004093,-0.007586,19.2000008,32.200000800000005,90,86,115,79,-0.177,-0.1842,0.0431,0.4136,0.1518
961,2958,C28,1273,1080.13,0.0851,0.000858,-0.002824,-0.001965,17.7000008,29.7999992,90,85,114,78,-0.177,-0.1688,0.0718,0.4603,0.1935
962,2959,C28,1353,1080.16,0.0726,-0.005901,0.004416,-0.001485,16.8999996,29.899999600000005,86,83,110,77,-0.1848,-0.1616,0.0798,0.4866,0.2896
963,2960,C28,1391,1080.2,0.1247,-0.01297,0.005569,-0.007401,16.7999992,30.0,92,84,114,79,-0.1907,-0.1602,0.0892,0.4894,0.262
964,2961,C28,1389,1080.26,0.1409,-0.004613,-0.000107,-0.004721,16.399999599999997,31.399999600000005,90,84,113,80,-0.1944,-0.1574,0.0616,0.4652,0.2857
965,2962,C28,1276,1080.31,0.0861,0.00045,0.000914,0.001364,16.2000008,30.399999600000005,90,85,117,80,-0.1848,-0.166,0.0718,0.4863,0.2796
966,2963,C28,1338,1080.35,0.1298,-0.006974,0.005521,-0.001453,16.7999992,32.200000800000005,94,84,113,77,-0.1848,-0.1814,0.0718,0.4624,0.2804
967,2964,C28,1179,1080.43,0.176,0.005954,0.003495,0.009448,16.2000008,31.600000399999995,92,79,105,75,-0.177,-0.166,0.0526,0.4457,0.2418
968,2965,C28,1152,1080.49,0.2724,-0.028837,0.018432,-0.010405,16.0,29.7000008,90,83,113,80,-0.1787,-0.1616,0.0047,0.4239,0.2131
969,2966,C28,1085,1080.68,0.5549,-0.019659,0.004692,-0.014967,13.0,25.2000008,90,86,113,79,-0.1887,-0.1624,-0.0476,0.4286,0.1694
970,2989,C28,1277,1080.22,0.2348,-0.0103,0.011328,0.001028,15.800000199999998,27.7000008,92,91,126,84,-0.1848,-0.1852,0.0431,0.4348,0.2021
971,2990,C28,1280,1080.28,0.2956,-0.008392,0.01054,0.002148,14.800000199999998,24.7999992,92,91,124,84,-0.1848,-0.1652,0.0423,0.4332,0.2299
972,2991,C28,1352,1080.33,0.2703,-0.012997,0.009197,-0.0038,14.0,26.2999992,92,88,125,85,-0.1907,-0.176,0.0711,0.4574,0.2541
973,2992,C28,1219,1080.36,0.1936,-0.008859,0.010071,0.001212,14.699999800000002,29.7999992,96,91,134,89,-0.1944,-0.173,0.0326,0.4624,0.2649
974,2993,C28,1266,1080.38,0.1662,-0.017439,0.009423,-0.008016,18.2000008,32.200000800000005,94,95,129,86,-0.1907,-0.1814,0.0222,0.4624,0.2804
