,,,,,,Dewpoint (degree C)                    ,,,Rainfall (Inches),Relativehumidity (%)             ,,,Solarradiation (W/m^2)                ,,,"Stationpressure (mb, hpa)              ",,,temperature_2  (Degree C)               ,,,windspeed_2 (m/sec)                  ,,
2002,353,12/19/2002,12,19,3,0.596,-4.662631944,-9.43,0,91.8,65.15159722,33.32,600.2,121.5252153,0,902.9,899.1572917,891.7,6.278,1.843840278,-4.602,8.26,3.816006944,0
2002,354,12/20/2002,12,20,3,-7.75,-10.11368056,-14.1,0,70.4,41.223125,12.2,571.2,144.8756215,0,903.8,900.1496528,894.6,15.31,3.824024306,-4.431,7.09,3.897184028,0.168
2002,355,12/21/2002,12,21,3,-7.1,-8.276701389,-11.07,0,60.17,40.93364583,18.29,631,140.3155104,0,899.9,893.9534722,889.3,12.98,4.812177083,-0.919,15.72,5.965461806,0.902
2002,356,12/22/2002,12,22,3,-6.083,-7.114100694,-8.67,0,79.7,56.30243056,34.67,232.2,48.37352778,0,901.9,899.7423611,897.9,6.116,1.074815972,-4.092,5.858,2.447527778,0
2002,357,12/23/2002,12,23,3,-0.974,-2.537024306,-6.302,0,99.3,92.62604167,57.06,119.5,17.91280556,0,899.3,897.1868056,894.9,1.48,-1.274017361,-4.109,5.753,3.655642361,1.385
2002,358,12/24/2002,12,24,3,-3.728,-5.514809028,-7.02,0,96.3,86.84166667,73.7,647.5,136.6201597,0,902.5,900.6878472,899.2,0.006,-3.487690972,-5.656,4.633,2.670503472,0
2002,359,12/25/2002,12,25,3,-1.813,-4.927069444,-9.38,0,94.7,81.905,60.39,587.3,134.6477813,0,902.5,901.1715278,899.8,5.062,-1.910010417,-7.44,4.125,1.832225694,0
2002,360,12/26/2002,12,26,3,-2.236,-5.182666667,-9.21,0,97.4,78.04694444,46.21,563.6,143.7433993,0,905.6,903.4409722,901.1,4.646,-1.398277778,-7.14,6.235,2.561149306,0
2002,361,12/27/2002,12,27,3,-3.772,-6.957482639,-9.62,0,89.6,64.05399306,22.56,611.2,118.5487569,0,909.1,907.1722222,904.9,12.37,0.323017361,-6.55,4.503,1.649440972,0
2002,362,12/28/2002,12,28,3,-1.7,-5.657284722,-9.73,0.04,86.9,53.03798611,12.94,580.8,146.8757083,0,907.8,904.2385417,900.1,19.72,5.753402778,-4.268,7.4,3.264503472,0
2002,363,12/29/2002,12,29,3,0.736,-2.237795139,-5.315,0,77.3,56.10680556,32.36,514.8,76.23221181,0,900.1,894.5114583,891,13.07,6.4675,-0.309,7.74,4.136628472,1.325
2002,364,12/30/2002,12,30,3,-0.929,-3.180305556,-5.039,0,88.6,60.48038194,31.36,553.3,131.9591632,0,901.5,894.765625,890.2,11.69,4.605010417,-1.924,8.96,3.821288194,0
2002,365,12/31/2002,12,31,3,-3.007,-5.722746528,-7.54,1.03,90.8,56.18125,26.12,568.2,144.7881806,0,902.9,898.3454861,891,12.99,3.700795139,-5.932,5.94,2.622895833,0
2003,1,1/1/2003,1,1,3,-0.218,-4.216704861,-6.316,0,83.6,62.94222222,40.08,559.8,93.26859722,0,904.1,894.5222222,887.4,10.55,2.523489583,-1.812,14.13,7.038552083,0.888
2003,2,1/2/2003,1,2,3,-1.681,-3.908361111,-6.251,0.47,85.4,63.23510417,32.41,618.2,140.8861563,0,908.2,905.6371528,904.1,11.9,3.379104167,-2.614,6.468,3.412770833,0
2003,3,1/3/2003,1,3,3,-1.513,-5.451743056,-8.36,0,85.2,50.15920139,15.76,566.6,144.9611458,0,906.1,904.0482639,901.7,18.27,6.336701389,-3.054,4.288,2.348604167,0.073
2003,4,1/4/2003,1,4,3,1.468,-2.112399306,-7.31,0,75.2,53.52552083,33.39,568,142.9694167,0,904.1,902.4034722,901,16.6,7.447076389,-2.93,6.043,2.426704861,0
2003,5,1/5/2003,1,5,3,1.763,-1.277065972,-4.896,0,93.3,63.66288194,29.16,565.9,139.9777188,0,904.9,901.7333333,898.5,17.03,6.388708333,-3.305,5.468,1.682038194,0
2003,6,1/6/2003,1,6,3,1.094,-1.18784375,-4.744,0,90.5,73.48326389,49.26,412.4,89.36671181,0,915.7,912.38125,905,7.41,3.400569444,-1.969,6.42,2.855496528,0
2003,7,1/7/2003,1,7,3,2.571,-0.647263889,-3.662,0,89.1,68.3590625,41.24,560.9,142.4489792,0,914.6,911.4586806,908,15.66,5.474840278,-1.936,7.59,3.526732639,0.566
2003,8,1/8/2003,1,8,3,4.621,1.255572917,-2.853,0,94.7,64.53114583,24.87,574.2,146.2581667,0,908,901.3711806,894.2,20.76,9.096222222,-1.339,8.2,3.931211806,1.072
2003,9,1/9/2003,1,9,3,5.146,-4.596229167,-10.12,0,77.7,47.27777778,24.34,574.3,147.8129653,0,905.5,898.3920139,891.3,11.42,6.752454861,-2.259,11.32,6.305177083,0.565
2003,10,1/10/2003,1,10,3,-7.41,-10.2490625,-12.57,0.37,83.4,47.87708333,23.29,587,145.9387257,0,907.9,905.446875,902.9,9.31,0.950013889,-8.03,4.95,2.236670139,0
2003,11,1/11/2003,1,11,3,-3.229,-6.453052083,-10.49,0,76.8,60.97256944,40.96,565.8,144.8933715,0,906.9,904.0309028,902.1,9.29,0.688055556,-5.726,5.863,3.217152778,0.074
2003,12,1/12/2003,1,12,3,1.456,-1.655451389,-5.613,0,99.1,88.91229167,68.74,656.9,75.26353472,0,908.9,907.1663194,906.2,3.379,0.11175,-3.041,3.878,1.638854167,0
2003,13,1/13/2003,1,13,3,1.442,-2.659618056,-5.436,0,99.2,66.64020833,21.14,596,154.4974306,0,908.7,905.9545139,903.4,17.2,4.863618056,-4.672,6.785,1.977697917,0
2003,14,1/14/2003,1,14,3,-0.813,-2.722944444,-5.088,0.01,89.9,66.05239583,43.26,594.9,150.1753299,0,910.6,908.0027778,906.2,10.84,3.552927083,-2.755,7.32,3.009947917,0
2003,15,1/15/2003,1,15,3,3.816,0.023013889,-9.3,0,100,75.30006944,14.9,617,104.9093264,0,906.9,901.5913194,894.8,18.38,5.714565972,-1.042,11.76,4.969270833,0.889
2003,16,1/16/2003,1,16,3,-3.205,-8.905666667,-11.04,0,77.8,50.77322917,32.56,598.5,155.9627674,0,914.9,912.3923611,906.7,5.704,0.682618056,-4.693,10.09,4.554111111,0
2003,17,1/17/2003,1,17,3,-8.05,-9.422777778,-11.75,0.01,78.6,57.42010417,34.07,608.6,147.8932257,0,913.6,910.9034722,908.2,5.632,-1.486732639,-7.92,4.098,1.739451389,0
2003,18,1/18/2003,1,18,3,-5.771,-8.941829861,-10.55,0,76.3,49.52076389,19.64,611.8,158.3100069,0,908.6,906.1590278,902.9,12.27,2.112579861,-5.681,6.71,3.495496528,0.655
2003,19,1/19/2003,1,19,3,-4.367,-7.801159722,-10.3,0.31,78.2,43.84614583,16.02,613.5,161.3106424,0,904.6,902.7479167,900.4,19.17,5.435729167,-6.745,6.37,2.138045139,0
2003,20,1/20/2003,1,20,3,-5.08,-6.867118056,-8.42,0,63.66,33.41711806,12.29,617.7,160.6366215,0,900.7,897.2232639,894.1,23.54,10.66289236,-2.148,11,5.697239583,0.375
2003,21,1/21/2003,1,21,3,-0.485,-3.354704861,-6.051,0,92.6,67.70899306,27.38,471.9,84.44922569,0,902.4,899.2118056,895.8,12.49,2.974822917,-3.186,8.37,4.023927083,1.035
2003,22,1/22/2003,1,22,3,-4.967,-8.17665625,-15.76,0.01,87.1,67.42340278,43.87,607.5,156.2046215,0,913.9,906.5222222,901.5,3.883,-2.475489583,-6.612,5.993,3.11190625,0.193
2003,23,1/23/2003,1,23,3,-8.48,-10.58815972,-15.08,0,79.1,64.80298611,48.24,670.3,126.6565139,0,915.2,912.3777778,909,0.948,-4.691201389,-7.52,5.123,2.700197917,0.305
2003,24,1/24/2003,1,24,3,-6.375,-10.04175347,-13.54,0,78.3,67.43354167,57.87,372.9,58.94235417,0,909.7,906.5996528,904,1.077,-4.76953125,-8.65,4.815,2.806104167,0
2003,25,1/25/2003,1,25,3,-1.827,-5.176638889,-10.14,0,88.1,63.46864583,30.74,645.3,147.3353611,0,906.6,903.1309028,900,14.78,2.217559028,-8.19,5.285,1.959548611,0
2003,26,1/26/2003,1,26,3,-2.148,-3.500805556,-5.988,0,85.1,61.08840278,30.5,626.9,165.8898056,0,911.1,908.7152778,906.5,13.73,4.330197917,-2.543,4.46,2.198055556,0.141
2003,27,1/27/2003,1,27,3,0.109,-3.333302083,-7.1,0,92,52.77295139,13.34,632.2,167.8276944,0,908.6,902.3975694,898.5,22.63,9.037423611,-1.454,9.27,5.065788194,1.845
2003,28,1/28/2003,1,28,3,0.303,-4.207784722,-12.83,0,77.8,42.06819097,6.972,678.7,164.0190174,0,902.1,896.8885417,893.4,25.91,11.22153472,2.959,9.78,5.501229167,2.88
2003,29,1/29/2003,1,29,3,1.903,0.249725694,-2.661,0,90.3,74.02503472,45.47,647.1,151.3159444,0,908.9,906.0170139,902.1,12,4.988322917,-0.682,6.59,3.426336806,0.037
2003,30,1/30/2003,1,30,3,2.741,-3.013072917,-7.26,0,99,58.23315972,15.41,650.8,171.0383229,0,906.8,901.3604167,897,21.56,7.832225694,-2.99,7.64,3.520798611,0
2003,31,1/31/2003,1,31,3,0.153,-3.205517361,-6.828,0,72.9,44.37701389,24.22,653.6,174.7269063,0,908.2,904.45,898.6,16.97,9.264465278,2.072,9.5,3.425170139,0.697
2003,32,2/1/2003,2,1,3,-0.551,-3.930086806,-6.66,0.01,70.6,41.29701389,12.71,681.6,173.9385417,0,905,899.1538194,894.2,24.76,11.02168403,-0.215,9.32,3.989767361,0
2003,33,2/2/2003,2,2,3,1.667,-3.011,-6.204,0,57.91,33.08486111,14.04,742,146.2725764,0,894.2,888.9215278,885.1,25.59,14.53532639,1.595,10.19,5.353097222,1.075
2003,34,2/3/2003,2,3,3,0.38,-4.754430556,-8.73,0,83.4,55.82645833,20,661.3,179.0486389,0,903.5,897.0475694,885.8,19.01,4.078857639,-3.156,12.46,4.777597222,0
2003,35,2/4/2003,2,4,3,-4.75,-7.346090278,-11.72,0.01,83,53.30763889,25.6,739,158.9401146,0,903.2,900.5923611,897.3,12.05,2.365746528,-8.37,6.93,3.372100694,0
2003,36,2/5/2003,2,5,3,-0.592,-4.516111111,-6.854,0,75.2,65.91020833,53.2,303,54.89288542,0,897.8,895.7354167,893.3,7.44,1.355340278,-2.538,5.1,1.969409722,0
2003,37,2/6/2003,2,6,3,-2.711,-4.39396875,-7.62,0,91.1,79.00670139,65.15,304.1,47.43692361,0,909.9,901.690625,894.4,1.766,-1.044190972,-5.877,8,5.444104167,2.56
2003,38,2/7/2003,2,7,3,-7.42,-9.431944444,-15.15,2.26,90.5,68.99114583,48.74,727,153.4830938,0,911.2,908.2326389,905.2,2.268,-4.093920139,-9.23,6.375,2.878930556,0.133
2003,39,2/8/2003,2,8,3,-1.102,-5.928708333,-11.32,0,89.7,71.05788194,52.73,674.9,137.499309,0,905.4,900.6986111,896.7,6.159,-0.990857639,-9.5,5.648,2.730184028,0
2003,40,2/9/2003,2,9,3,-0.066,-3.783166667,-9.65,0,96.5,60.29076389,20.6,686.3,186.5845104,0,900.7,895.0666667,892.1,13.03,5.30284375,-2.372,12.71,5.768315972,1.077
2003,41,2/10/2003,2,10,3,-3.525,-10.34660764,-13.94,0,87.5,46.08090278,11.99,708,195.2634549,0,902.6,899.9805556,896.7,16.05,3.495277778,-8.76,10.19,3.739055556,0
2003,42,2/11/2003,2,11,3,-5.45,-9.111802083,-12.63,0,63.07,35.83746528,12.67,717,194.4295208,0,902.7,900.2253472,898.2,17.95,6.602215278,-2.981,5.895,2.779690972,0
2003,43,2/12/2003,2,12,3,-0.349,-3.593579861,-8.82,0,78.7,47.07559028,20.74,693.5,189.3689514,0,906.3,903.534375,901.8,19.51,8.408899306,-1.269,5.118,2.494461806,0
2003,44,2/13/2003,2,13,3,13.6,8.486118056,-1.771,0,95.4,78.72291667,49.96,297.9,43.92359722,0,903.7,898.3305556,892.7,18.85,12.4515625,6.622,7.41,2.631177083,0
2003,45,2/14/2003,2,14,3,10.65,4.560670139,0.494,0.14,83.9,57.81076389,25.04,708,187.1720486,0,892.8,889.4409722,886.1,21.45,14.23225694,8.41,10.01,5.241982639,1.837
2003,46,2/15/2003,2,15,3,5.451,-1.717225694,-5.829,0,87.7,70.58,54.2,834,130.8698507,0,905.9,899.3496528,891.9,8.4,3.339270833,-0.815,9.48,6.712371528,1.377
2003,47,2/16/2003,2,16,3,-2.52,-4.151871528,-5.674,0.01,82.8,61.43666667,37.43,723,198.6658889,0,908.6,905.0857639,901.4,11.48,3.311465278,-2.489,9.37,3.658107639,0.44
2003,48,2/17/2003,2,17,3,2.265,-2.961743056,-7.06,0,75,46.97125,21.55,756,177.3285799,0,901.3,898.9010417,897.4,21.15,9.201229167,-0.603,9.08,3.721413194,0.741
2003,49,2/18/2003,2,18,3,2.583,-1.470527778,-3.99,0,78.4,45.76309028,22.49,761,100.176559,0,898.7,895.6215278,892.1,20.95,11.26505903,1.273,8.79,2.871965278,0
2003,50,2/19/2003,2,19,3,2.527,0.844885417,-0.104,0,90.4,79.4015625,68.76,270.8,43.89210417,0,906,903.8940972,898.6,5.932,4.260232639,2.593,6.825,4.083461806,0.485
2003,51,2/20/2003,2,20,3,2.415,0.589510417,-2.328,0,95.2,82.90659722,73.1,226.2,47.46167361,0,905,900.4288194,895.3,5.798,3.396552083,-0.935,4.775,1.404017361,0
2003,52,2/21/2003,2,21,3,4.271,2.408597222,-0.318,0.03,95.8,77.53194444,52.64,492.3,104.8343194,0,895.2,891.6329861,888.6,11.91,6.476940972,2.923,6.045,2.152961806,0
2003,53,2/22/2003,2,22,3,-0.394,-5.157121528,-11.67,0,88.2,47.36118056,13.4,757,214.1903611,0,893.6,889.7729167,882.9,16.92,8.412972222,-1.339,7.35,3.820572917,1.18
2003,54,2/23/2003,2,23,3,-0.313,-7.472465278,-11.35,0,76.5,51.936875,28.41,766,210.0262083,0,901.3,893.5489583,882.9,12.05,1.840059028,-7.21,12.13,6.163371528,0.023
2003,55,2/24/2003,2,24,3,-11.31,-16.00638889,-18.48,0.01,82,64.90684028,47.33,322.3,78.49427431,0,909.2,906.4375,901.4,-7.28,-10.25743056,-12.52,6.81,5.142635417,2.742
2003,56,2/25/2003,2,25,3,-6.653,-12.28041667,-17.24,0.14,76.6,59.48979167,39.43,817,176.409625,0,908.7,901.5506944,895.5,4.736,-5.17334375,-12.47,5.293,3.054302083,0.904
2003,57,2/26/2003,2,26,3,2.032,-5.312361111,-10.42,0,95.5,73.76236111,45.79,758,177.8127188,0,896.5,894.0069444,890.8,8.88,-0.750659722,-8.25,4.793,2.695836806,0.952
2003,58,2/27/2003,2,27,3,2.051,-0.587590278,-3.232,0,100.2,84.53583333,45.32,772,219.8676007,0,895.5,893.6947917,891.7,11.65,2.333059028,-2.579,5.878,3.774361111,1.897
2003,59,2/28/2003,2,28,3,2.094,-0.160725694,-1.891,0,100,81.04020833,32.44,792,170.048934,0,896.4,894.3006944,891.3,14.69,3.800027778,-1.172,6.92,3.965569444,1.687
2003,60,3/1/2003,3,1,3,3.833,-0.070427083,-8.59,0.01,100,79.31131944,19.1,881,192.4784028,0,898.6,894.6552083,892.6,15.42,4.814868056,0.195,8.94,4.050854167,0.937
2003,61,3/2/2003,3,2,3,0.391,-0.946222222,-2.908,0,94,82.83725694,67.39,457.1,61.33355903,0,903.2,900.1715278,897.6,4.799,1.849857639,-0.956,4.583,2.879402778,1.193
2003,62,3/3/2003,3,3,3,3.112,-3.917815972,-11.53,0,98.9,55.47565972,11.89,806,228.5706979,0,897.6,893.2270833,889,19.01,8.2833125,-1.464,9.74,5.13396875,1.575
2003,63,3/4/2003,3,4,3,-0.168,-4.104194444,-9.54,0,77.8,44.38114583,17.5,792,230.4821285,0,892.5,887.05625,883.5,20,9.3489375,-6.198,12.65,6.960003472,2.515
2003,64,3/5/2003,3,5,3,-4.611,-7.828868056,-10.83,0,86.7,58.02788194,21.66,802,210.5591597,0,894.8,892.5777778,889.4,15.86,1.142802083,-8.35,8.05,3.44828125,0.385
2003,65,3/6/2003,3,6,3,-5.785,-8.9308125,-12.36,0.12,84,40.7415625,10.93,821,242.953566,0,894.9,893.2069444,889.9,19.59,7.310329861,-5.341,9.26,4.78540625,0.73
2003,66,3/7/2003,3,7,3,-5.238,-8.491986111,-11.05,0,47.52,25.35229167,11.47,824,243.7268958,0,897.7,895.2416667,893.4,22.4,12.53861806,2.623,6.008,3.364854167,0.75
2003,67,3/8/2003,3,8,3,-1.271,-6.955361111,-8.83,0,52.06,26.75920139,12.35,898,238.2215104,0,901.5,896.6451389,894.1,22.52,13.18176389,1.912,5.968,3.368694444,1.277
2003,68,3/9/2003,3,9,3,1.313,-1.2924375,-3.768,0.02,93.8,60.81833333,26.61,825,238.943059,0,905,902.6100694,901,19.01,6.943850694,-1.272,5.893,2.383649306,0
2003,69,3/10/2003,3,10,3,5.491,0.100916667,-5.573,0,85.5,60.96923611,19.7,828,226.924875,0,902.8,899.7291667,896.2,22.9,8.603180556,-2.708,6.65,3.360701389,0
2003,70,3/11/2003,3,11,3,9.27,-0.916135417,-11.19,0,98.4,52.07381944,7.36,825,225.9503576,0,897.8,894.7246528,891.5,27.05,13.69307292,2.103,7.46,2.940180556,0
2003,71,3/12/2003,3,12,3,7.85,-2.863319444,-9.71,0,99,34.87541667,9.94,832,230.6788333,0,898.6,894.5965278,892.4,27.43,16.82379167,5.791,7.69,3.711635417,0.846
2003,72,3/13/2003,3,13,3,7.74,0.63671875,-4.773,0,67.83,38.81465278,20.81,828,247.6184271,0,906.4,903.2409722,898.6,23.51,15.61876389,5.157,5.418,2.843871528,0.071
2003,73,3/14/2003,3,14,3,5.924,-1.395204861,-6.408,0.53,79.6,37.98881944,12.21,848,252.37675,0,904.1,899.95625,896,25.39,15.80923958,3.638,6.395,3.398763889,1.102
2003,74,3/15/2003,3,15,3,6.087,2.656743056,-3.916,0.86,70.2,43.81927083,26.71,552.7,125.9948646,0,896.5,893.5607639,890.6,23.01,15.61510417,8.02,5.345,2.481795139,0
2003,75,3/16/2003,3,16,3,7.7,0.4893125,-5.793,0,94.2,44.46993056,12.45,938,187.6450174,0,892,888.6413194,885.4,26.04,16.69809028,7.13,8.5,2.757927083,0
2003,76,3/17/2003,3,17,3,6.72,-3.531861111,-10.23,0,60.48,29.92565972,12.06,854,232.3730382,0,886.1,882.6972222,878.6,21.17,15.51045139,9.37,12.73,5.699527778,0.174
2003,77,3/18/2003,3,18,3,4.597,-1.086774306,-4.73,0.76,93.4,53.74326389,25.76,994,189.9603576,0,881.7,879.5621528,877.3,15.24,8.899229167,3.257,10.18,4.118520833,0
2003,78,3/19/2003,3,19,3,7.74,3.920253472,0.739,0,93.9,87.22048611,75.6,376.1,74.18265625,0,892.2,884.0020833,880.2,9.11,6.061673611,3.139,10.87,5.997475694,0.922
2003,79,3/20/2003,3,20,3,4.55,3.491774306,2.762,0,90.3,73.93239583,46.37,844,143.4362083,0,897.7,895.4746528,892.2,14.65,8.313836806,5.426,8.02,4.799100694,0
2003,80,3/21/2003,3,21,3,5.544,4.018909722,2.143,0.01,94.7,81.0984375,60.39,800,138.9492813,0,900.4,898.1232639,896.6,12.93,7.351010417,3.246,5.45,2.943399306,0
2003,81,3/22/2003,3,22,3,6.462,5.045371528,3.55,0,95.9,77.13173611,46.99,1031,134.4152813,0,903.2,901.4798611,900,15.62,9.431756944,5,3.525,1.343465278,0
2003,82,3/23/2003,3,23,3,6.655,0.724420139,-6.718,0,96.5,51.51725694,11.2,881,273.9697153,0,902.6,897.8065972,893.9,25.88,14.72391667,3.058,8.46,4.634913194,1.067
2003,83,3/24/2003,3,24,3,3.48,-2.999527778,-11.19,0,81.1,34.75517361,7.45,888,274.4273229,0,894.7,893.1177083,890.8,27.56,16.80257292,4.198,9.48,3.703621528,0
2003,84,3/25/2003,3,25,3,6.708,1.676475694,-4.945,0,88,55.36357639,31.86,921,237.8007083,0,904.1,899.9006944,893.5,16.69,10.95376736,4.149,9.25,4.520003472,0
2003,85,3/26/2003,3,26,3,2.224,-1.130534722,-5.734,0.09,84.4,45.87211806,13.63,951,247.9314792,0,903.7,898.1895833,889.4,23.95,12.83942708,0.068,8.61,4.005236111,0
2003,86,3/27/2003,3,27,3,3.079,-0.643534722,-4.209,0.26,96.8,49.44284722,25.51,990,202.90875,0,896.8,888.3319444,885.2,19.61,11.20026736,0.344,11.39,5.160631944,0.417
2003,87,3/28/2003,3,28,3,-0.47,-6.877260417,-13,0,94.2,53.11284722,21.87,909,279.7874479,0,908.7,902.6059028,896.7,8.42,3.273427083,-0.87,8.56,5.787538194,2.377
2003,88,3/29/2003,3,29,3,-2.249,-7.598413194,-11.53,0.01,73.5,46.67298611,22.66,912,279.0472917,0,914.4,911.3871528,908.2,10.36,3.823256944,-2.895,7.18,3.347847222,0
2003,89,3/30/2003,3,30,3,-1.966,-5.589506944,-9.3,0,78.1,42.41298611,17.5,909,284.6712396,0,912.1,909.4604167,906.6,17.04,8.457427083,-0.566,5.315,1.852090278,0
2003,90,3/31/2003,3,31,3,-3.877,-7.308649306,-8.87,0,67.24,28.93260417,10.47,913,288.6637847,0,907.7,903.6763889,898.9,24.21,13.67795486,0.978,9.41,4.291836806,0
2003,91,4/1/2003,4,1,3,-1.702,-8.431791667,-11.56,0,37.85,18.08801736,6.194,924,293.6975938,0,899.2,896.840625,893.5,29.6,18.82836111,5.217,9.78,5.822243056,1.967
2003,92,4/2/2003,4,2,3,4.583,0.857496528,-2.594,0,63.1,31.38625,13.44,957,226.948691,0,897.5,894.7145833,891.9,29.85,-3.894131944,-6999,10.28,5.226125,1.35
2003,93,4/3/2003,4,3,3,7.13,-0.655631944,-9.41,0,54.42,27.88541667,8.92,918,281.2736215,0,893.7,891.7319444,888.9,26.38,20.72777778,14.98,9.12,5.527368056,1.657
2003,94,4/4/2003,4,4,3,-2.412,-8.408638889,-13.55,0,41.66,20.77597222,8.74,931,293.8683229,0,896.1,893.7253472,890.3,21.14,14.91024306,9.36,9.63,4.222076389,0
2003,95,4/5/2003,4,5,3,9.35,4.276965278,-2.349,0,90.9,64.86010417,35.88,972,243.1409931,0,897.6,893.8229167,890.2,18.98,11.24035417,4.988,8.61,4.697013889,0.351
2003,96,4/6/2003,4,6,3,8.91,-6.286180556,-14.01,0,96.4,34.928125,9.23,939,301.2204479,0,895.8,891.9965278,890.1,20.13,12.93075347,6.482,13.93,6.068243056,1.015
2003,97,4/7/2003,4,7,3,-2.065,-3.698138889,-4.829,0.02,71.2,45.87538194,24.83,925,285.8882326,0,910,901.8010417,895.8,15.22,8.017076389,0.939,7.97,4.424027778,1.55
2003,98,4/8/2003,4,8,3,-4.177,-6.685451389,-11.06,0,77.6,43.53288194,17.4,936,302.6972431,0,913.7,911.6243056,910,13.67,6.357302083,-1.893,7.91,4.519013889,0.545
2003,99,4/9/2003,4,9,3,-6.181,-7.789888889,-9.28,0,60.55,30.66493056,12.46,946,305.1844618,0,911.8,907.0715278,902.6,21.77,10.89383681,-1.725,5.745,2.848555556,0
2003,100,4/10/2003,4,10,3,-5.746,-8.033854167,-11.01,0,46.59,23.54798611,8.93,955,279.6388993,0,903.7,900.6975694,897.8,24.19,14.52019444,2.873,5.67,3.14209375,0
2003,101,4/11/2003,4,11,3,-0.177,-4.901034722,-9.74,0,46.72,27.41895833,10.28,941,270.1114792,0,900.3,898.1895833,897.1,23.83,15.37533333,6.227,4.718,1.988284722,0
2003,102,4/12/2003,4,12,3,5.822,-0.668996528,-4.98,0,68.45,35.87840278,13.47,934,301.8494583,0,903.1,901.0190972,899.5,25.48,16.43251389,4.017,4.51,1.871038194,0
2003,103,4/13/2003,4,13,3,10.03,5.191701389,0.231,0,71.1,40.84607639,15.91,1054,255.4174653,0,901,899.425,897.1,29.69,20.80746528,10.6,7.77,4.168013889,0.725
2003,104,4/14/2003,4,14,3,12.42,4.463371528,-5.675,0,88.9,42.46847222,8.71,957,292.7398368,0,900.2,897.8947917,895.1,31.91,22.38555556,11.65,7.58,4.111357639,0.285
2003,105,4/15/2003,4,15,3,13.35,7.4544375,-5.602,0,80.4,51.18854167,24.66,977,145.7086458,0,897.2,891.0961806,882.9,27.02,18.85861111,12.78,16.14,7.58025,1.28
2003,106,4/16/2003,4,16,3,4.167,-2.086857639,-5.231,0,51.41,27.95024306,12.97,939,307.8241493,0,899.2,893.8784722,888.2,26.08,17.73354167,10.56,14.44,7.095239583,1.079
2003,107,4/17/2003,4,17,3,11.19,5.5320625,2.921,0,79.5,58.37986111,37.53,918,194.7970313,0,901.1,897.4163194,890.9,19.72,14.24135417,7.68,6.388,3.979784722,0.997
2003,108,4/18/2003,4,18,3,11.31,-1.098510417,-7.84,0.1,80,32.59475694,10.59,948,306.0043438,0,892.3,890.0642361,887.3,27.35,19.66190972,12.93,11.24,5.62715625,0.932
2003,109,4/19/2003,4,19,3,11.1,-0.616277778,-8.5,0,83,38.79197917,12.59,954,306.5477882,0,902.3,892.66875,886.8,21.98,15.39760417,7.17,11.43,6.393881944,1.042
2003,110,4/20/2003,4,20,3,3.222,0.390618056,-2.014,0,78.1,48.63420139,21.6,953,314.5073924,0,906.5,904.4756944,902.4,20.76,12.48696528,4.848,5.25,2.532045139,0.356
2003,111,4/21/2003,4,21,3,4.114,2.186052083,0.605,0,78.3,46.33614583,26.3,1084,291.2625972,0,905.8,903.1743056,899.9,21.73,14.63476736,4.979,7.11,3.070489583,0
2003,112,4/22/2003,4,22,3,11.24,8.084253472,3.366,0,99.4,82.14854167,50.61,187.6,36.07038542,0,900.2,896.9034722,892.6,13.9,11.72628472,10.04,7.87,5.327711806,1.066
2003,113,4/23/2003,4,23,3,16.41,4.089354167,-9.88,0,99.5,55.97309028,10.4,915,277.8209931,0,892.5,888.7486111,885.9,22.97,16.863125,11.5,11.72,7.011475694,2.465
2003,114,4/24/2003,4,24,3,3.284,-0.379583333,-3.152,0,54.4,33.19208333,15.24,954,317.544809,0,894,889.4545139,887.4,24.91,17.12961806,10.85,13.77,6.999847222,1.907
2003,115,4/25/2003,4,25,3,8.91,3.983420139,1.156,0,81.5,50.07107639,21.21,945,313.3141007,0,896.7,894.8982639,893.4,24.89,15.94283681,6.143,4.71,1.991079861,0
2003,116,4/26/2003,4,26,3,8.88,2.425583333,-5.127,0,93.3,46.03725694,9.82,951,319.1292431,0,895.6,893.3354167,890.4,30.05,18.93086806,7.94,6.32,3.429774306,0
2003,117,4/27/2003,4,27,3,10.09,-1.658930556,-7.97,0,68.48,25.19958333,8.19,1050,248.2197396,0,896.1,893.640625,891.8,30.51,21.43711806,12.76,7.03,3.398996528,0.03
2003,118,4/28/2003,4,28,3,10.67,8.64590625,6.101,0,78.1,55.14263889,28.23,1046,232.4906701,0,898.5,896.5079861,894.4,28.37,18.56229167,11,7.33,3.0328125,0
2003,119,4/29/2003,4,29,3,14.69,9.045232639,1.937,0,90.7,57.27274306,19.12,961,246.1489757,0,896.8,893.9569444,890.2,28.45,19.47548611,11.57,7.49,3.669277778,0
2003,120,4/30/2003,4,30,3,12.49,1.750385417,-8.65,0,91.8,38.16347222,9.02,979,323.9425799,0,893,891.2913194,889.1,29.28,21.68607639,12.42,7.34,3.654319444,0.77
2003,121,5/1/2003,5,1,3,10.27,1.413118056,-8,0,81,36.20670139,13.5,966,321.8473368,0,897.9,895.2958333,891.4,27.19,18.87868056,10,7.02,3.416427083,0.529
2003,122,5/2/2003,5,2,3,12.37,10.90673611,9.86,0,97.7,75.80576389,45.61,1071,214.4931076,0,901.5,898.6878472,896.8,22.18,15.81395833,11.5,6.215,3.790420139,0.78
